reviews_count,postal_code,general_info,category,locality,breadcrumbs,average_rating,latitude,email,website,years_in_business,full_address,phone,payment_mode,price_range,geo,gallery,name,url,country,region,longitude,scraped_at,opening_hours,aka,street_address
,63141,"For the last 15 years, DERMCARE has provided progressive, physician-delivered dermatologic care to our patients with trust, respect, and compassion, using the best medicine has to offer to treat all types of skin conditions. DERMCARE is uniquely qualified to provide medical and cosmetic dermatology services ranging from Botox, dermal fillers, and microdermabrasion to skin cancer screenings. We also offer skin care counseling, and weight management and nutritional support services to our patients.","Physicians & Surgeons, Dermatology/Cosmetic Services/Physicians & Surgeons/Physicians & Surgeons, Dermatology/Cosmetic Services/Physicians & Surgeons/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Weight Loss Management/Skin Care",Saint Louis,Home/MO/Saint Louis/Doctors/Dermatologists/Derm-Care PC,,38.6652,admin@dermcarestl.com,http://www.dermcarestl.com/,19.0,"PostalAddress, US, 522 N New Ballas Rd Ste 180, Saint Louis, MO, 63141",(314) 991-8700,"visa, mastercard",,latitude: 38.6652 | longitude: -90.44314,,Derm-Care PC,https://www.yellowpages.com/saint-louis-mo/mip/derm-care-pc-20031181?lid=1001664368460,US,MO,-90.44314,2021-11-20 04:08:56,Mo-Tu 07:15-13:00 | Th-Fr 07:15-13:00,,522 N New Ballas Rd Ste 180
1,60638,"Cottone Family Eyecare is a primary care optometrist practice located in Chicago Illinois. We prescribe eyeglasses and contact lenses. Cottone Family Eyecare manages glaucoma, cataracts and muscular degeneration. We offer Carl Zeiss Vision I Script technology.",Optical Goods/Optometrists/Optical Goods/Optometrists,Chicago,Home/IL/Chicago/Optical Goods/Cottone Family Eyecare,5,41.79333,askus@cottone.com,,27.0,"PostalAddress, US, 6322 S Archer Ave, Chicago, IL, 60638",(773) 585-2022,"check, debit, discover, mastercard, visa",,latitude: 41.79333 | longitude: -87.77922,https://i4.ypcdn.com/blob/acad899325fd3b245936c94a7554022b49a40bf2_400x260_crop.jpg,Cottone Family Eyecare,https://www.yellowpages.com/chicago-il/mip/cottone-family-eyecare-535302111,US,IL,-87.77922,2021-11-20 04:09:17,Mo 09:00-19:00 | Tu 09:00-17:00 | Th 09:00-19:00 | Fr 09:00-13:00 | Sa 08:00-14:30,Ossip Optometry~OSSIP MANAGEMENT SOLUTIONS LLC~Ossip Management Solutions,6322 S Archer Ave
,80122,"Pearle Vision is proud to be once again recognized, as the 2022 Women’s Choice Award winner as their Best Eye Care Retailer. Caring for you and your eyes since 1961, the eye care experts at your Pearle Vision in Centennial provide genuine eye care to you with eye exams, state-of-the-art lenses, and a wide variety of designer frame brands. Always count on clear answers and personal attention. Our commitment will still be going strong long after you leave with your new pair of glasses or updated lenses. We welcome your current prescription, and work with all major health and vision plans including EyeMed, VSP and UnitedHealthcare. Many of our locations are now EyeMed PLUS Providers. Check with your EyeCare Center to see which insurance plans are accepted. Eye exams available at the independent doctor of optometry at or next to Pearle Vision. Doctors in some states are employed by Pearle Vision.",Optical Goods/Eyeglasses/Optometrists/Optical Goods/Eyeglasses/Optometrists,Centennial,Home/CO/Centennial/Optical Goods/Pearle Vision,,39.59495,pearlesouthglenn@gmail.com,https://www.pearlevision.com/pv-us/stores/co/centennial/7872/?cid=Yext_7872&y_source=1_MTE2MTM0NS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,60.0,"PostalAddress, US, 2370 E Arapahoe Rd Ste 921, Centennial, CO, 80122",(720) 283-2020,"cash, check, discover, master card, visa",,latitude: 39.59495 | longitude: -104.96073,https://i4.ypcdn.com/blob/da72f830933ee65718d237505b2cc7c97deb19bb_400x260_crop.jpg,Pearle Vision,https://www.yellowpages.com/centennial-co/mip/pearle-vision-467562825,US,CO,-104.96073,2021-11-20 04:10:09,Mo-Th 09:00-19:00 | Fr 09:00-18:00 | Sa 09:00-17:00 | Su 09:00-16:00,,2370 E Arapahoe Rd Ste 921
,10155,,"Skin Care/Cosmetologists/Physicians & Surgeons, Dermatology/Skin Care/Cosmetologists/Physicians & Surgeons, Dermatology",New York,Home/NY/New York/Skin Care/Skin Specialty Dermatology,,40.76104,skinspecialtydermatology@gmail.com,https://www.cookboldenskinandlaser.com/?utm_source=gmb_auth,,"PostalAddress, US, 150 E 58th St, New York, NY, 10155",(212) 223-6599,"amex, discover, master card, visa, all major credit cards, insurance",,latitude: 40.76104 | longitude: -73.96792,,Skin Specialty Dermatology,https://www.yellowpages.com/new-york-ny/mip/skin-specialty-dermatology-459942050,US,NY,-73.96792,2021-11-20 04:10:53,Mo 09:00-19:00 | Tu 09:00-19:30 | We-Th 09:00-19:00 | Fr 08:30-16:00,"Cook-Bolden, Fran, Md - Fran E Cook Bolden Drmtlgst",150 E 58th St
1,89014,"We Offer Full Body Therapeutic Massage,Swedish,Deep Tissue, Hot Stone and Foot Massage. We Are Located a block from Sunset Station Casino. We are about 8.5 Miles from the Las Vegas Strip. We are open from 8 Am. to 10 Pm. 7 days a week.We Offer Full Body Therapeutic Massage,Swedish,Deep Tissue, Hot Stone and Foot Massage. We Are Located a block from Sunset Station Casino. We are about 8.5 Miles from the Las Vegas Strip. We are open from 8 Am. to 10 Pm. 7 days a week.",Massage Therapists/Physical Therapists/Massage Therapists/Physical Therapists,Henderson,Home/NV/Henderson/Massage Services/Massage Therapists/8 Herbal Foot Massage,5,36.05608,royalmassagelv@gmail.com,http://www.8reflexology.com,13.0,"PostalAddress, US, 1643 W Warm Springs Rd, Henderson, NV, 89014",(702) 433-0023,all major credit cards,,latitude: 36.05608 | longitude: -115.05604,,8 Herbal Foot Massage,https://www.yellowpages.com/henderson-nv/mip/8-herbal-foot-massage-4176253,US,NV,-115.05604,2021-11-20 04:11:07,Mo-Su 08:00-22:00,8 Herbal Foot Massage & Spa~# 8 Herbal Foot Reflexology,1643 W Warm Springs Rd
,48067,,Optical Goods/Eyeglasses/Optical Goods Repair/Optical Goods/Eyeglasses/Optical Goods Repair/Optometrists/Optometrists Referral & Information Service,Royal Oak,Home/MI/Royal Oak/Optical Goods/METAL WORKS EYEGLASS REPAIR,,42.434742,info@metalworkseyeglassrepair.com,http://metalworkseyeglassrepair.com,31.0,"PostalAddress, US, 19320 Afton, Royal Oak, MI, 48067",(313) 733-6735,check,,latitude: 42.434742 | longitude: -83.118004,,METAL WORKS EYEGLASS REPAIR,https://www.yellowpages.com/royal-oak-mi/mip/metal-works-eyeglass-repair-456499631,US,MI,-83.118004,2021-11-20 04:12:25,Mo-Su,,19320 Afton
3,77063,"In OUR urgent care clinic we are able to take care of wide range of urgent medical problems and minor emergencies when YOU arrive AS a walk in patient into OUR office in Houston. Texas. Find the medical care YOU need today. When YOU need it MOST! 
 
 
MINOR surgical PROCEDURES 
TRUST OUR team to handle ANY minor surgeries YOU MAY need (EX: cuts. Lacerations repair). We will provide thorough examination to make sure YOU GET exactly what YOU need. When YOU need IT. EXPERIENCED STAFF 
OUR team is trained to diagnose and treat in a large number of medical conditions in the field of Family medicine and minor emergencies to provide the best care for YOU and your FAMILY. WALK-INS WELCOME 
APPOINTMENTS are usually NOT necessary to SEE DR. SUáREZ AT doctors care clinic in Houston. However sometimes DUE to the severity of certain medical circumstances and the needs of certain patients there MAY BE long wait times. SO it is usually best to SET an appointment to help in expediting your medical needs. Feel free to take advantage of OUR walk in extended night and weekend hours. AS well AS OUR urgent care and minor emergency expertise and services.","Medical Service Organizations/Clinics/Mental Health Services/Medical Service Organizations/Clinics/Mental Health Services/Physicians & Surgeons, Allergy & Immunology/Physicians & Surgeons, Cardiology/Physicians & Surgeons, Dermatology/Physicians & Surgeons, Endocrinology, Diabetes & Metabolism/Physicians & Surgeons, Family Medicine & General Practice/Physicians & Surgeons, Gynecologic Oncology/Physicians & Surgeons, Gynecology/Physicians & Surgeons, Nephrology (Kidneys)/Physicians & Surgeons, Oncology/Physicians & Surgeons, Otorhinolaryngology (Ear, Nose & Throat)/Physicians & Surgeons, Psychiatry/Physicians & Surgeons, Public Health/Physicians & Surgeons, Pulmonary Diseases/Physicians & Surgeons, Rheumatology (Arthritis)/Physicians & Surgeons, Surgery-General",Houston,Home/TX/Houston/Medical Service Organizations/Doctors Care Clinic,5,29.73769,Jorgeasuarez@yahoo.com,http://www.doctorscareclinic.com,,"PostalAddress, US, 8090 Westheimer Rd, Houston, TX, 77063",(713) 782-1717,"all major credit cards, amex, mastercard, insurance, debit, visa, discover",,latitude: 29.73769 | longitude: -95.50989,https://i4.ypcdn.com/blob/28521dc2faebf83858fd0f0a5bd593a9c1cb1805_400x260_crop.jpg~https://i3.ypcdn.com/blob/da5b5276eabab8f29522ff71960c5cd0d341fcdf_240x260_crop.jpg,Doctors Care Clinic,https://www.yellowpages.com/houston-tx/mip/doctors-care-clinic-7386065,US,TX,-95.50989,2021-11-20 04:12:50,Mo-Fr 09:00-20:00 | Sa-Su 10:00-15:00,Doctors Care Clinic - Dr. Jorge Suarez,8090 Westheimer Rd
,60660,"At LensCrafters Optique located at 1055 W Bryn Mawr Ave, we believe vision care is about far more than a pair of glasses or a prescription. Eyes are windows to the world, capturing memories and immersing us in moments. Your Chicago LensCrafters Optique continues its dedication to quality vision health with services and technology that ensures you always see your best. Our associates are trained to help you find the perfect pair of prescription eyeglasses and sunglasses. We feature a selection of handmade frames from brands around the world such as Ray-Ban, Coach, Oakley and more. We accept most vision insurance plans, including: Aetna, EyeMed, Humana United Healthcare Vision, and many more. At LensCrafters all prescriptions are welcome! Each pair of lenses, whether single vision, bifocals, progressives or polarized sun lenses, is crafted in our labs. We do what we do because we love eyes and care about the people behind them. Eye exams are available from Independent Doctors of Optometry at or next to LensCrafters Optique in most states.",Optical Goods/Eyeglasses/Optometrists/Optical Goods/Eyeglasses/Optometrists,Chicago,Home/IL/Chicago/Optical Goods/Lenscrafters,,41.9835,lenscrafters5597@eyeappts.com,https://local.lenscrafters.com/il/chicago/1055-w-bryn-mawr-ave.html?cid=yext_5597&y_source=1_MTIxMDk1Ny01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,38.0,"PostalAddress, US, 1055 W Bryn Mawr Ave # 3, Chicago, IL, 60660",(773) 334-1893,"amex, cash, check, discover, master card, visa",,latitude: 41.9835 | longitude: -87.65746,https://i2.ypcdn.com/blob/e556fad6b6608a1e3c214e565bae8e7b934a5c63_400x260_crop.jpg~https://i2.ypcdn.com/blob/999424b302ffa70f14a47d9a8ebcee4ae76e03a1_240x170_crop.jpg~https://i4.ypcdn.com/blob/3a543fa6c24aae74e9c15a93426cc1cfdc8d4593_115x80_crop.jpg~https://i3.ypcdn.com/blob/06803f958c81564122d0faa119bc8e20c90df955_115x80_crop.jpg,Lenscrafters,https://www.yellowpages.com/chicago-il/mip/lenscrafters-465824841,US,IL,-87.65746,2021-11-20 04:12:50,Mo 10:00-19:00 | Tu 10:00-20:00 | We 10:00-19:00 | Th 10:00-20:00 | Fr 10:00-19:00 | Sa 09:00-18:00 | Su 11:00-18:00,,1055 W Bryn Mawr Ave # 3
1,77019,,Optical Goods/Eyeglasses/Optometrists/Optical Goods/Eyeglasses/Optometrists,Houston,Home/TX/Houston/Optical Goods/River Oaks Vision,5,29.753206,info@riveroaksdental.com,http://riveroaksvision.com,34.0,"PostalAddress, US, 1426 W Gray St, Houston, TX, 77019",(713) 640-2020,"debit, all major credit cards, check, amex, discover",,latitude: 29.753206 | longitude: -95.39985,,River Oaks Vision,https://www.yellowpages.com/houston-tx/mip/river-oaks-vision-9420009,US,TX,-95.39985,2021-11-20 04:13:03,Mo-Fr 09:00-18:00 | Sa 09:00-14:00,"Bruce Krustsinger OD~River Oaks Vision: Dr. Crosby Wallace, OD",1426 W Gray St
1,38134,Call Today For An Appointment,"Hair Removal/Beauty Salons/Clinics/Hair Removal/Beauty Salons/Clinics/Cosmetic Services/Physicians & Surgeons/Physicians & Surgeons, Dermatology/Skin Care",Memphis,Home/TN/Memphis/Beauty Salons/Hair Removal/Mid-South Dermatology & Skin Cancer Center,5,35.20523,info@midsouthderm.com,http://www.midsouthderm.com,32.0,"PostalAddress, US, 6570 Stage Rd, Memphis, TN, 38134",(901) 372-4545,"mastercard, amex, discover, visa",,latitude: 35.20523 | longitude: -89.84408,,Mid-South Dermatology & Skin Cancer Center,https://www.yellowpages.com/memphis-tn/mip/mid-south-dermatology-skin-cancer-center-467213148,US,TN,-89.84408,2021-11-20 04:13:22,Mo-Th 07:00-17:00,,6570 Stage Rd
1,70809,,Medical Business Administration/Clinics/Drug Testing/Medical Business Administration/Clinics/Drug Testing/Medical Clinics/Medical Practice Consultants/Physicians & Surgeons,Baton Rouge,Home/LA/Baton Rouge/Medical Practice Consultants/Medical Business Administration/Core,1,30.38521,dbourgeois@corehealthnet.com,http://www.coreoccupational.com,13.0,"PostalAddress, US, 10059 N Reiger Rd, Baton Rouge, LA, 70809",(225) 756-2673,insurance,,latitude: 30.38521 | longitude: -91.06823,,Core,https://www.yellowpages.com/baton-rouge-la/mip/core-475939576?lid=1000570489112,US,LA,-91.06823,2021-11-20 04:13:30,Mo-Su 07:30-17:00,"Core Drug Screen~CORE Comprehensive Occupational Resources, LLC~CORE Comprehensive Occupational Resources~Core Occupational~Jenny, Jeremy B~Core LLC~Core Occupational Clinic~Jenny Jeremy B",10059 N Reiger Rd
,11385,,Optical Goods/Eyeglasses/Medical Clinics/Optical Goods/Eyeglasses/Medical Clinics/Optometrists,Ridgewood,Home/NY/Ridgewood/Optical Goods/Optical Warehouse Outlet,,40.70066,info@opticalwarehouseoutletny.com,,26.0,"PostalAddress, US, 6041 Myrtle Ave, Ridgewood, NY, 11385",(718) 386-2423,"amex, check, discover, master card, visa",,latitude: 40.70066 | longitude: -73.89687,https://i3.ypcdn.com/blob/2bc068547c384817b926a896b37f0a70b1469a40_400x260_crop.jpg,Optical Warehouse Outlet,https://www.yellowpages.com/ridgewood-ny/mip/optical-warehouse-outlet-17770053,US,NY,-73.89687,2021-11-20 04:13:33,Mo-Th 11:00-19:00 | Fr 11:00-18:00 | Su 11:00-17:00,Glenridge Optical Warehouse Outlet,6041 Myrtle Ave
1,11206,"At our Williamsburg, Brooklyn state-of-the-art eye care practice, our mission is to preserve, restore and enhance the vision of every member of your family. We are committed to giving you the most thorough eye care and personal attention using the most modern technology. 
 
General Vision Express/Lens Lab is a neighborhood gem. We pride ourselves on both great eye care and great eyewear and we accept most insurance plans. Call us or click here for a list of some of the plans we accept. 
 
As dedicated eye care professionals, we recognize the trust our patients place in us and it is our mission to meet and exceed those expectations. We invite you to come to our practice and receive the quality attention that you deserve.",Optical Goods/Eyeglasses/Opticians/Optical Goods/Eyeglasses/Opticians/Optometrists,Brooklyn,Home/NY/Brooklyn/Optical Goods/General Vision Express / Lens Lab,5,40.70176,opticalbrooklyn@gmail.com,http://www.optical-brooklyn.com,,"PostalAddress, US, 28 Graham Ave, Brooklyn, NY, 11206",(718) 303-2623,"amex, check, discover, master card, visa, cash",,latitude: 40.70176 | longitude: -73.94213,,General Vision Express / Lens Lab,https://www.yellowpages.com/brooklyn-ny/mip/general-vision-express-lens-lab-451901279,US,NY,-73.94213,2021-11-20 04:14:37,Mo-Fr 09:30-18:30 | Sa 10:00-16:00,,28 Graham Ave
,78418,,Physical Therapists/Physical Therapists,Corpus Christi,Home/TX/Corpus Christi/Massage Services/Blue Wave Massage Studio,,27.61679,nanceepants@yahoo.com,,12.0,"PostalAddress, US, 14646 Compass St Ste 3, Corpus Christi, TX, 78418",(361) 947-0760,"cash, check, master card, visa",,latitude: 27.61679 | longitude: -97.22281,,Blue Wave Massage Studio,https://www.yellowpages.com/corpus-christi-tx/mip/blue-wave-massage-studio-459295715,US,TX,-97.22281,2021-11-20 04:15:26,Mo-We 10:00-20:00 | Th 05:30-20:00 | Fr-Sa 10:00-18:00 | Su 14:00-20:00,,14646 Compass St Ste 3
,35209,,"Day Spas/Cosmetics & Perfumes/Hair Stylists/Day Spas/Cosmetics & Perfumes/Hair Stylists/Medical Spas/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Dermatology/Physicians & Surgeons, Plastic & Reconstructive/Reducing & Weight Control/Skin Care",Birmingham,Home/AL/Birmingham/Health Resorts/Day Spas/Seiler Skin Cosmetic Laser & Aesthetics Center,,33.48267,abby@seilerskin.com,http://www.seilerskinandcosmeticlaser.com,14.0,"PostalAddress, US, 2700 Rogers Dr Suite 101, Birmingham, AL, 35209",(205) 870-0204,"amex, debit, discover, master card, visa, all major credit cards, cash",,latitude: 33.48267 | longitude: -86.78671,,Seiler Skin Cosmetic Laser & Aesthetics Center,https://www.yellowpages.com/birmingham-al/mip/seiler-skin-cosmetic-laser-aesthetics-center-479286858,US,AL,-86.78671,2021-11-20 04:15:41,Mo-Fr 09:00-17:00,"Dr. Warren B. Seiler III, MD~Seiler III, Warren, MD~Seiler Skin and Cosmetic Laser Center~Seiler Skin Cosmetic Laser and Aesthetics Center~Seiler Skin - Warren Seiler III, MD~Seiler Skin Cosmetic Laser Center",2700 Rogers Dr Suite 101
,32225,,Massage Therapists/Chiropractors & Chiropractic Services/Pain Management/Massage Therapists/Chiropractors & Chiropractic Services/Pain Management/Physical Therapists/Rehabilitation Services,Jacksonville,Home/FL/Jacksonville/Massage Services/Massage Therapists/Peak Performance Chiropractic & Sports Medicine,,30.35902,joyhenryDC@gmail.com,http://joyhenrydc.wix.com/ppcsm,,"PostalAddress, US, 2485 Monument Rd, Jacksonville, FL, 32225",(904) 351-6596,,,latitude: 30.35902 | longitude: -81.50174,,Peak Performance Chiropractic & Sports Medicine,https://www.yellowpages.com/jacksonville-fl/mip/peak-performance-chiropractic-sports-medicine-481035678,US,FL,-81.50174,2021-11-20 04:16:00,Mo-Fr 09:00-17:00,,2485 Monument Rd
