subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,2022-05-01,I,2020-06-03,2020-09-03,Morning Consult,B,733,a,0.35525485,0,,,36,41,38.38227,43.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
Trump,2022-05-01,I,2020-08-03,2020-09-03,Harris Insights & Analytics,B+,290,rv,0.28609528,0,,,42,58,38.327466,57.646325,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/487327-poll-trump-sees-high-marks-on-the-economy-low-marks-on-handling
Trump,2022-05-01,I,2020-08-03,2020-10-03,YouGov,B+,586,a,0.39642941,0,,,42,37,40.635428,42.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
Trump,2022-05-01,I,2020-10-03,2020-12-03,YouGov,B+,422,a,0.2736324,0,,,39,37,37.635428,42.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
Trump,2022-05-01,I,2020-10-03,2020-11-03,YouGov,B+,659,a,0.42730746,0,,,35,44,33.635428,49.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,I,2020-12-03,2020-12-03,SurveyUSA,A,207,a,0.4278919,0,,,46,42,45.092422,43.103901,2022-05-01 09:17,http://www.surveyusa.com/client/PollTrack.aspx?g=41b2a625-ff4d-4ffa-99b2-de9cc09cdd58
Trump,2022-05-01,I,2020-11-03,2020-12-03,Ipsos,B-,201,a,0.26302588,0,,,38,61,38.804129,58.611538,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
Trump,2022-05-01,I,2020-10-03,2020-14-03,Morning Consult,B,753,a,0.34593406,0,,,34,41,36.38227,43.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
Trump,2022-05-01,I,2020-11-03,2020-13-03,NBC News/The Wall Street Journal,B+,108,rv,0.23292497,0,,,43,52,42.940887,51.497023,2022-05-01 09:17,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
Trump,2022-05-01,I,2020-13-03,2020-14-03,Marist College,A,235.2,rv,0.50467226,0,,,40,50,40.397425,48.879577,2022-05-01 09:17,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
Trump,2022-05-01,I,2020-13-03,2020-15-03,YouGov,B+,415,a,0.25793439,0,,,40,37,38.635428,42.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
Trump,2022-05-01,I,2020-14-03,2020-15-03,Harris Insights & Analytics,B+,509,a,0.42955267,0,,,53,47,49.327466,46.646325,2022-05-01 09:17,https://theharrispoll.com/wp-content/uploads/2020/03/Harris-Poll-COVID19-Tabs_Wave-2.pdf
Trump,2022-05-01,I,2020-13-03,2020-16-03,Morning Consult,B,547,rv,0.24290207,0,,,43,43,45.38227,45.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
Trump,2022-05-01,I,2020-13-03,2020-16-03,Morning Consult,B,547,rv,0.24290207,0,,,35,52,37.38227,54.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_POLITICO_RVs_v1_AUTO.pdf
Trump,2022-05-01,I,2020-15-03,2020-17-03,YouGov,B+,593,a,0.3570877,0,,,41,45,39.635428,50.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf
Trump,2022-05-01,I,2020-16-03,2020-17-03,Ipsos,B-,115,a,0.13986017,0,,,46,46,46.804129,43.611538,2022-05-01 09:17,https://fingfx.thomsonreuters.com/gfx/mkt/13/3563/3524/Topline%20Reuters%20Coronavirus%2003%2017%202020.pdf
Trump,2022-05-01,I,2020-13-03,2020-22-03,Gallup,B+,338,a,0.65504958,0,,,60,39,58.190969,38.877243,2022-05-01 09:17,https://news.gallup.com/poll/298313/president-trump-job-approval-rating.aspx
Trump,2022-05-01,I,2020-17-03,2020-18-03,Harris Insights & Analytics,B+,613,a,0.48766155,0,,,56,44,52.327466,43.646325,2022-05-01 09:17,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-3_tabs_updated-1.pdf
Trump,2022-05-01,I,2020-16-03,2020-19-03,American Research Group,C+,391,rv,0.59929143,0,,,38,57,38.481711,56.973334,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Trump,2022-05-01,I,2020-18-03,2020-19-03,Emerson College,A-,323,rv,0.65065141,0,,,44.3,45.8,45.799138,46.376998,2022-05-01 09:17,https://emersonpolling.reportablenews.com/pr/march-national-poll-70-of-americans-worried-about-catching-coronavirus
Trump,2022-05-01,I,2020-18-03,2020-19-03,Ipsos,B-,201,a,0.23541749,0,,,53,45,53.804129,42.611538,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-032020.pdf
Trump,2022-05-01,I,2020-18-03,2020-19-03,SurveyUSA,A,244,a,0.49494098,0,,,48,38,47.092422,39.103901,2022-05-01 09:17,http://www.surveyusa.com/client/PollReport.aspx?g=982bb407-60fd-42bc-ac07-080c7af879b2
Trump,2022-05-01,I,2020-17-03,2020-20-03,Morning Consult,B,512,rv,0.2269242,0,,,51,38,53.38227,40.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200371_crosstabs_CORONAVIRUS_TREND_PARTIALS_RVs_v2_JB.pdf
Trump,2022-05-01,I,2020-18-03,2020-22-03,Monmouth University,A,309,a,0.635267,0,,,48,48,47.759196,48.429871,2022-05-01 09:17,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_032320.pdf/
Trump,2022-05-01,I,2020-20-03,2020-22-03,Morning Consult,B,690,a,0.30460258,0,,,42,45,44.38227,47.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200383_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
Trump,2022-05-01,I,2020-18-03,2020-24-03,Ipsos,B-,428,a,0.48985487,0,,,43,43,43.804129,40.611538,2022-05-01 09:17,https://fingfx.thomsonreuters.com/gfx/mkt/13/3885/3841/Topline%20Reuters%20Coronavirus%2003%2024%202020.pdf
Trump,2022-05-01,I,2020-19-03,2020-22-03,Rasmussen Reports/Pulse Opinion Research,B,300,lv,0.57574817,0,,,34,65,36.134549,61.525406,2022-05-01 09:17,https://www.rasmussenreports.com/platinum/political_tracking_crosstabs/march_2020/crosstabs_trump_response_to_coronavirus_march_19_and_22_2020
Trump,2022-05-01,I,2020-20-03,2020-22-03,YouGov,B+,409,a,0.22868367,0,,,40,43,38.635428,48.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf
Trump,2022-05-01,I,2020-21-03,2020-23-03,YouGov,B+,706,a,0.38824097,0,,,54,47,52.635428,52.30531,2022-05-01 09:17,https://drive.google.com/file/d/1TofJVeuCbZN8cRGBN97kWGqhO6tlQ7VA/view
Trump,2022-05-01,I,2020-19-03,2020-25-03,UCLA Nationscape,,2300,a,0.48347395,0,,,59,42,64.67943,46.921342,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,I,2020-21-03,2020-22-03,Harris Insights & Analytics,B+,663,a,0.50802435,0,,,50,50,46.327466,49.646325,2022-05-01 09:17,https://theharrispoll.com/wp-content/uploads/2020/03/COVID-19-Tracker_Wave-2-4_tabs.pdf
Trump,2022-05-01,I,2020-20-03,2020-23-03,Global Strategy Group/GBAO (Navigator Research),B/C,59.685,rv,0.07267399,0,,T,45,38,47.356821,37.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.23.20.pdf
Trump,2022-05-01,I,2020-22-03,2020-23-03,Harris Insights & Analytics,B+,291,rv,0.2235042,0,,,55,45,51.327466,44.646325,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/489920-poll-trumps-approval-on-coronavirus-drops-after-calls-to-reopen
Trump,2022-05-01,I,2020-22-03,2020-24-03,YouGov,B+,593,a,0.32249213,0,,,42,45,40.635428,50.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf
Trump,2022-05-01,I,2020-21-03,2020-24-03,Fox News/Beacon Research/Shaw & Co. Research,A,111.21,rv,0.24303294,0,,,46,47,47.431142,45.50949,2022-05-01 09:17,https://www.scribd.com/document/453417322/Fox-News-Poll-March-21-24-2020
Trump,2022-05-01,I,2020-21-03,2020-24-03,Global Strategy Group/GBAO (Navigator Research),B/C,58.19,rv,0.06942992,0,,T,48,43,50.356821,42.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.24.20.pdf
Trump,2022-05-01,I,2020-22-03,2020-25-03,Global Strategy Group/GBAO (Navigator Research),B/C,57.6725,rv,0.06733965,0,,T,42,51,44.356821,50.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.25.20.pdf
Trump,2022-05-01,I,2020-22-03,2020-25-03,ABC News/The Washington Post,A+,354,a,0.75087148,0,,,49,45,47.482092,44.778514,2022-05-01 09:17,https://www.washingtonpost.com/context/washington-post-abc-news-poll-march-22-25-2020/974c3312-5a40-4764-afb1-4bb6b86f1cf4/
Trump,2022-05-01,I,2020-24-03,2020-26-03,Morning Consult,B,729,a,0.33000608,0,,,47,38,49.38227,40.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/200394_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
Trump,2022-05-01,I,2020-23-03,2020-26-03,Global Strategy Group/GBAO (Navigator Research),B/C,55.275,rv,0.06331603,0,,T,47,43,49.356821,42.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.26.20.pdf
Trump,2022-05-01,I,2020-23-03,2020-26-03,McLaughlin & Associates,C/D,310,lv,0.40395503,0,,,47,48,45.377313,48.032019,2022-05-01 09:17,https://mclaughlinonline.com/pols/wp-content/uploads/2020/03/National-Monthly-Omnibus-MARCH-PUBLIC.pdf
Trump,2022-05-01,I,2020-24-03,2020-25-03,SurveyUSA,A,242,a,0.49160061,0,,,49,46,48.092422,47.103901,2022-05-01 09:17,http://www.surveyusa.com/client/PollReport.aspx?g=a6354d34-2350-49a3-b360-8772ca176a2d
Trump,2022-05-01,I,2020-24-03,2020-26-03,Harris Insights & Analytics,B+,647,rv,0.50473691,0,*,,43.5,56.5,39.827466,56.146325,2022-05-01 09:17,https://harvardharrispoll.com/wp-content/uploads/2020/03/HHP_March2020_RegisteredVoters_Crosstabs.pdf
Trump,2022-05-01,I,2020-25-03,2020-26-03,YouGov,B+,659,a,0.3501265,0,,,40,44,38.635428,49.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/69501vybsd/20200326_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,I,2020-24-03,2020-27-03,Global Strategy Group/GBAO (Navigator Research),B/C,58.765,rv,0.06623596,0,,T,46,44,48.356821,43.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.27.20.pdf
Trump,2022-05-01,I,2020-26-03,2020-27-03,Harris Insights & Analytics,B+,275,rv,0.22277161,0,,,48,52,44.327466,51.646325,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/489920-poll-trumps-approval-on-coronavirus-drops-after-calls-to-reopen
Trump,2022-05-01,I,2020-27-03,2020-29-03,Morning Consult,B,679,a,0.31739719,0,,,48,38,50.38227,40.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/03/2003102_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,I,2020-25-03,2020-30-03,Global Strategy Group/GBAO (Navigator Research),B/C,37.29,rv,0.04082987,0,,T,53,36,55.356821,35.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.30.20.pdf
Trump,2022-05-01,I,2020-25-03,2020-30-03,Kaiser Family Foundation,,418,a,0.8250938,0,,,51,45,48.826792,46.134677,2022-05-01 09:17,https://www.kff.org/wp-content/uploads/2020/04/Kaiser-Health-Tracking-Poll_Early-April_Full-Topline_FINAL.pdf
Trump,2022-05-01,I,2020-26-03,2020-29-03,Change Research,B-,400,lv,0.62687703,0,,,40,60,41.075265,56.853532,2022-05-01 09:17,https://drive.google.com/file/d/1yFA1QCCOFNkt__W9Zog3MaRMj8RJCw_1/view
Trump,2022-05-01,I,2020-26-03,2020-29-03,AP-NORC,,169.12,a,0.33973539,0,,,41,57,42.325433,54.21985,2022-05-01 09:17,http://www.apnorc.org/PDFs/March%20Omnibus%202020/topline_gov.pdf
Trump,2022-05-01,I,2020-25-03,2020-30-03,YouGov,B+,491,a,0.25691365,0,,,55,44,53.635428,49.30531,2022-05-01 09:17,https://www.moreincommon.com/media/z4fdmdpa/hidden-tribes_covid-19-polarization-and-the-pandemic-4-3-20.pdf
Trump,2022-05-01,I,2020-26-03,2020-01-04,UCLA Nationscape,,2300,a,0.38324414,0,,,49,51,54.67943,55.921342,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,I,2020-26-03,2020-31-03,Global Strategy Group/GBAO (Navigator Research),B/C,37.29,rv,0.04021849,0,,T,51,38,53.356821,37.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F03.31.20.pdf
Trump,2022-05-01,I,2020-27-03,2020-30-03,Selzer & Co.,A+,237,a,0.52945528,0,,,42,47,42.26588,47.279661,2022-05-01 09:17,https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf
Trump,2022-05-01,I,2020-27-03,2020-31-03,YouGov,B+,382,a,0.19840136,0,,,47,43,45.635428,48.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/04/02/5e861523c5b6a9491832d32d.pdf
Trump,2022-05-01,I,2020-28-03,2020-30-03,Civiqs,B-,602,a,0.78626438,0,,,43,49,42.624372,49.808836,2022-05-01 09:17,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_03B_x2nf9sb.pdf
Trump,2022-05-01,I,2020-29-03,2020-31-03,YouGov,B+,558,a,0.28877839,0,,,47,37,45.635428,42.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf
Trump,2022-05-01,I,2020-27-03,2020-01-04,Global Strategy Group/GBAO (Navigator Research),B/C,111.1,rv,0.11819404,0,,T,43,39,45.356821,38.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.01.20.pdf
Trump,2022-05-01,I,2020-29-03,2020-01-04,IBD/TIPP,A+,999.95,a,1.948489,0,,,34,47,37.028381,47.785519,2022-05-01 09:17,https://projects.fivethirtyeight.com/polls/20200407_National.xlsx
Trump,2022-05-01,I,2020-31-03,2020-01-04,YouGov,B+,703,a,0.36436679,0,,,52,48,50.635428,53.30531,2022-05-01 09:17,https://drive.google.com/file/d/1bgUZsCC8uuAtPUlEgfFySkFuKl-oYjDK/view
Trump,2022-05-01,I,2020-31-03,2020-01-04,Morning Consult,B,683,a,0.33787196,0,,,42,45,44.38227,47.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/04/2003128_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,I,2020-30-03,2020-02-04,Global Strategy Group/GBAO (Navigator Research),B/C,55.44,rv,0.0578448,0,,T,44,43,46.356821,42.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
Trump,2022-05-01,I,2020-31-03,2020-03-04,Global Strategy Group/GBAO (Navigator Research),B/C,54.835,rv,0.05675369,0,,T,37,47,39.356821,46.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
Trump,2022-05-01,I,2020-01-04,2020-02-04,Ipsos,B-,228,a,0.26482978,0,,,45,54,45.804129,51.611538,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-trend-wave-3.pdf
Trump,2022-05-01,I,2020-02-04,2020-03-04,Harris Insights & Analytics,B+,271,rv,0.24337911,0,,,44,56,40.327466,55.646325,2022-05-01 09:17,https://thehill.com/hilltv/491533-poll-voters-split-on-trumps-handling-of-coronavirus-pandemic
Trump,2022-05-01,I,2020-01-04,2020-06-04,Global Strategy Group/GBAO (Navigator Research),B/C,36.776667,rv,0.03755403,0,,T,36,52,38.356821,51.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
Trump,2022-05-01,I,2020-02-04,2020-06-04,Quinnipiac University,A-,643.87,rv,1.1238213,0,,,43,53,42.061501,52.818809,2022-05-01 09:17,https://poll.qu.edu/national/release-detail?ReleaseID=3658
Trump,2022-05-01,I,2020-03-04,2020-04-04,YouGov,B+,426,a,0.2220934,0,,,50,40,48.635428,45.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/04/07/5e8cfcd3c5b62459a9308880.pdf
Trump,2022-05-01,I,2020-03-04,2020-05-04,Garin-Hart-Yang Research Group,B-,200.6,rv,0.39284156,0,,,,54,,52.679796,2022-05-01 09:17,https://cdn.americanprogressaction.org/content/uploads/sites/2/2020/04/13082915/FI12875-National-States-11.pdf
Trump,2022-05-01,I,2020-03-04,2020-05-04,Morning Consult,B,693,a,0.3581584,0,,,44,43,46.38227,45.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
Trump,2022-05-01,I,2020-02-04,2020-07-04,Global Strategy Group/GBAO (Navigator Research),B/C,36.923333,rv,0.03742722,0,,T,38,49,40.356821,48.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
Trump,2022-05-01,I,2020-02-04,2020-08-04,UCLA Nationscape,,2300,a,0.34880742,0,,,32,47,37.67943,51.921342,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,I,2020-03-04,2020-07-04,Monmouth University,A,334,a,0.67714333,0,,,45,50,44.759196,50.429871,2022-05-01 09:17,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_040820.pdf/
Trump,2022-05-01,I,2020-03-04,2020-06-04,SSRS,C,410.82,a,0.45335473,0,,,45,52,44.670608,51.742715,2022-05-01 09:17,https://cdn.cnn.com/cnn/2020/images/04/08/rel4a.-.coronavirus.pdf
Trump,2022-05-01,I,2020-04-04,2020-07-04,Fox News/Beacon Research/Shaw & Co. Research,A,132.84,rv,0.28911349,0,,,38,58,39.431142,56.50949,2022-05-01 09:17,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
Trump,2022-05-01,I,2020-05-04,2020-07-04,YouGov,B+,573,a,0.29862705,0,,,41,48,39.635428,53.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf
Trump,2022-05-01,I,2020-03-04,2020-08-04,Global Strategy Group/GBAO (Navigator Research),B/C,74.946667,rv,0.07553014,0,,T,44,47,46.356821,46.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
Trump,2022-05-01,I,2020-05-04,2020-09-04,Global Strategy Group/GBAO (Navigator Research),B/C,89.584,rv,0.08997913,0,,T,46,41,48.356821,40.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
Trump,2022-05-01,I,2020-06-04,2020-07-04,YouGov,B+,668,a,0.34917215,0,,,43,45,41.635428,50.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/1ayt0i64g6/20200408_yahoo_coronavirus.pdf
Trump,2022-05-01,I,2020-06-04,2020-07-04,SurveyUSA,A,241,a,0.50469376,0,,,42,55,41.092422,56.103901,2022-05-01 09:17,http://www.surveyusa.com/client/PollReport.aspx?g=f0224955-d73f-4868-a4ca-7880f4b0798d
Trump,2022-05-01,I,2020-07-04,2020-09-04,YouGov,B+,580,a,0.30540523,0,,,52,48,50.635428,53.30531,2022-05-01 09:17,https://drive.google.com/file/d/1Hgp-3ol9cEvQXjuoaRrMJf1rlJWJSZRO/view
Trump,2022-05-01,I,2020-07-04,2020-10-04,Global Strategy Group/GBAO (Navigator Research),B/C,55.275,rv,0.05516676,0,,T,43,41,45.356821,40.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
Trump,2022-05-01,I,2020-06-04,2020-12-04,SurveyMonkey,C,871,a,0.88146445,0,,,51,47,51.262484,44.173514,2022-05-01 09:17,https://www.surveymonkey.com/curiosity/nyt-april-2020-cci/
Trump,2022-05-01,I,2020-08-04,2020-09-04,Ipsos,B-,205,a,0.22262821,0,,,43,57,43.804129,54.611538,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-041020_.pdf
Trump,2022-05-01,I,2020-08-04,2020-11-04,TargetSmart/William & Mary,B/C,381,rv,0.61108157,0,,,45,49,44.830711,48.945033,2022-05-01 09:17,https://insights.targetsmart.com/Analysis/covid_national_survey_april_2020/covid_toplines.pdf
Trump,2022-05-01,I,2020-08-04,2020-13-04,Global Strategy Group/GBAO (Navigator Research),B/C,36.886667,rv,0.03652992,0,,T,38,43,40.356821,42.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
Trump,2022-05-01,I,2020-10-04,2020-12-04,Morning Consult,B,645,a,0.36229503,0,,,42,43,44.38227,45.247297,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,I,2020-10-04,2020-12-04,YouGov,B+,430,a,0.23279518,0,,,45,45,43.635428,50.30531,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
Trump,2022-05-01,I,2020-08-04,2020-13-04,SSRS,C,381,a,0.41977758,0,,,46,54,45.670608,53.742715,2022-05-01 09:17,https://ssrs.com/wp-content/uploads/2020/04/SSRS-Coronavirus-Probability-Panel-Data-4.27.20-V2.pdf
Trump,2022-05-01,I,2020-09-04,2020-15-04,UCLA Nationscape,,2300,a,0.33473409,0,,,32,46,37.67943,50.921342,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,I,2020-09-04,2020-14-04,Global Strategy Group/GBAO (Navigator Research),B/C,36.776667,rv,0.03620119,0,,T,37,53,39.356821,52.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
Trump,2022-05-01,I,2020-10-04,2020-13-04,Harris Insights & Analytics,B+,828,rv,0.7690926,0,,,45,55,41.327466,54.646325,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
Trump,2022-05-01,I,2020-10-04,2020-15-04,Global Strategy Group/GBAO (Navigator Research),B/C,116.725,rv,0.11438236,0,,T,37,49,39.356821,48.607295,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
Trump,2022-05-01,I,2020-12-04,2020-14-04,YouGov,B+,603,a,0.33030612,0,,,43,45,41.635428,50.30531,2022-05-01 09:17,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
Trump,2022-05-01,I,2020-11-04,2020-14-04,Civiqs,B-,640,a,0.78376057,0,,,42,53,41.624372,53.808836,2022-05-01 09:17,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
