Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
486246,0,0,0,0,2,72,46,04-Jun-03,E,Consulting
486248,0,0,0,0,None,None,None,04-Jun-03,,
486249,0,0,0,0,None,None,None,04-Jun-03,B,
486250,0,0,0,0,None,None,None,04-Jun-03,D,
486251,1,1,1,0,1,51,53,08-Feb-03,B,Others
486252,0,0,0,0,None,None,None,04-Jun-03,,
486253,0,0,0,0,0,None,43,04-Jun-03,G,Consulting
486255,0,0,0,0,None,None,None,04-Jun-03,G,
486256,0,0,0,0,None,None,None,04-Jun-03,I,
486257,0,0,0,0,None,None,None,07-May-03,,
486259,0,1,0,0,2,None,52,04-Jun-03,D,Technology
486260,0,0,0,0,None,None,None,08-Feb-03,B,
486261,0,0,0,0,None,77,40,04-Jun-03,G,Education
486262,0,1,0,0,None,None,48,04-Jun-03,,
486263,0,0,0,0,None,None,None,15-May-03,,
486266,0,0,0,0,None,None,None,04-Jun-03,B,
486267,1,1,1,1,2,None,51,04-Jun-03,C,Others
486268,0,0,0,0,None,None,None,03-Jun-03,,
486270,0,0,0,0,3,76,44,03-Jun-03,D,Others
486271,0,0,0,0,None,None,None,03-Jun-03,,
486272,0,0,0,0,None,79,42,26-Apr-03,E,Technology
486274,0,0,0,0,None,None,None,03-Jun-03,,
486275,0,0,0,0,None,None,None,03-Jun-03,,
486276,0,0,0,0,None,None,None,02-Jun-03,,
486277,0,0,0,0,None,None,None,02-Jun-03,,
486278,0,0,0,0,None,None,None,01-Jun-03,,
486279,0,1,0,0,0,None,40,01-Jun-03,C,
486280,0,0,0,0,2,92,41,01-Jun-03,A,Education
486281,0,0,0,0,1,None,42,31-May-03,I,Retail
486282,0,0,0,0,None,None,None,31-May-03,,
486283,1,1,1,0,3,76,44,30-May-03,B,Technology
486284,0,0,0,0,None,None,None,30-May-03,H,
486285,0,0,0,0,None,None,None,30-May-03,,
486286,0,0,0,0,None,None,None,30-May-03,B,
486287,0,0,0,0,None,None,None,29-May-03,,
486288,0,0,0,0,3,None,41,29-May-03,F,Software Industry
486289,0,0,0,0,None,None,None,30-May-03,,
486290,0,0,0,0,None,None,None,29-May-03,,
486291,0,0,0,0,None,None,None,29-May-03,A,
486292,0,0,0,0,None,None,73,29-May-03,A,
486293,0,0,0,0,None,None,None,29-May-03,,
486294,0,0,0,0,None,None,None,29-May-03,B,
486295,0,0,0,0,None,None,None,29-May-03,,
486296,0,0,0,0,0,None,44,29-May-03,H,
486298,0,0,0,0,None,None,None,28-May-03,C,
486299,0,0,0,0,None,None,None,27-May-03,,
486301,0,0,0,0,None,None,None,27-May-03,,
486302,0,0,0,0,None,None,None,24-May-03,,
486303,0,0,0,0,None,None,40,26-May-03,H,
486304,0,0,0,0,None,None,None,26-May-03,,
486305,0,0,0,0,None,None,71,11-Jul-03,,
486306,0,0,0,0,None,None,None,06-Nov-02,E,
486307,1,1,1,0,3,None,44,23-May-03,G,Consulting
486308,0,0,0,0,None,None,None,24-May-03,,
486309,0,0,0,0,None,None,None,23-May-03,,
486310,0,0,0,0,1,84,37,23-May-03,B,Consulting
486311,0,0,0,0,None,None,None,06-Mar-03,,
486312,0,0,0,0,None,None,None,08-Feb-03,,
486313,0,0,0,0,None,None,None,23-May-03,,
486314,0,0,0,0,4,74,48,22-May-03,E,Education
486315,0,0,0,0,None,None,None,08-Feb-03,B,
486317,0,0,0,0,None,None,None,21-May-03,A,
486319,0,0,0,0,None,None,None,06-Mar-03,,
486320,0,0,0,0,None,None,None,20-May-03,H,
486321,0,0,0,0,None,None,None,08-Feb-03,A,
486322,0,0,0,0,None,None,None,20-May-03,,
486323,0,0,0,0,None,None,None,19-May-03,,
486324,0,0,0,1,0,None,39,13-May-03,E,
486325,0,0,0,0,None,None,None,17-May-03,,
486326,0,0,0,0,1,78,38,19-Oct-03,E,
486327,0,0,0,0,None,None,None,16-May-03,,
486328,0,0,0,0,None,None,None,16-May-03,,
486329,0,0,0,0,None,None,None,16-May-03,,
486330,0,0,0,0,None,None,None,16-May-03,I,
486332,0,0,1,0,0,None,52,16-May-03,A,
486333,0,0,0,0,None,None,None,15-May-03,B,
486334,0,0,0,0,None,None,None,15-May-03,,
486335,0,0,0,0,None,None,None,08-Feb-03,H,
486337,0,0,0,0,None,None,None,14-May-03,,
486338,0,0,0,0,None,None,None,13-May-03,,
486339,0,0,0,0,None,None,None,12-May-03,,
486340,0,0,0,0,None,None,None,08-Feb-03,D,
486341,0,0,0,0,None,None,None,12-May-03,E,
486342,0,0,0,0,None,None,None,20-Dec-02,E,
486343,0,0,0,0,None,None,None,11-May-03,A,
486344,0,0,0,0,None,None,None,01-May-03,G,
486345,0,0,0,0,None,None,None,27-Apr-03,,
486346,0,0,0,0,None,None,None,31-Mar-03,,
486347,0,0,0,0,None,None,None,11-May-03,G,
486348,0,0,0,0,None,None,None,11-May-03,,
486349,0,0,0,0,None,None,None,07-Jun-03,,
486351,0,0,0,0,None,None,None,11-May-03,,
486353,0,0,0,0,None,None,None,02-Apr-03,,
486354,1,0,0,0,0,None,73,11-May-03,B,
486355,0,0,0,0,None,None,None,11-May-03,,
486356,0,0,0,0,None,None,None,11-May-03,H,
486357,1,1,0,0,0,None,None,03-Apr-03,D,
486358,0,0,0,0,0,None,70,11-May-03,H,
486360,0,0,0,0,2,82,43,10-May-03,B,Consulting
486361,1,1,0,0,0,None,53,10-May-03,A,
486362,0,0,0,0,None,None,None,10-May-03,,
486363,0,0,0,0,None,None,None,10-May-03,D,
486364,0,0,0,0,None,None,None,10-May-03,,
486365,0,0,0,0,None,None,None,09-May-03,,
486367,0,0,0,0,2,78,43,10-May-03,B,Software Industry
486368,0,0,0,0,3,87.375,38,10-May-03,B,Software Industry
486369,0,0,0,0,None,None,None,10-May-03,,
486370,0,0,0,0,None,None,None,10-May-03,E,
486371,0,0,0,0,None,None,None,10-May-03,,
486372,0,0,0,0,2,82,41,10-May-03,B,Software Industry
486373,0,0,0,0,None,None,None,10-May-03,,
486374,0,0,0,0,None,None,None,10-May-03,H,
486375,1,1,0,0,0,None,44,10-May-03,H,
486376,0,0,0,0,None,None,None,10-May-03,H,
486377,0,0,0,0,None,None,None,09-May-03,,
486379,0,0,0,0,0,None,None,09-May-03,E,
486380,0,0,0,0,None,None,None,09-Apr-03,B,
486381,0,0,0,0,None,None,None,09-May-03,,
486382,0,1,0,0,5,None,53,09-May-03,B,Others
486383,1,1,0,0,2,None,38,09-May-03,B,Technology
486384,0,0,0,0,0,None,73,09-May-03,,Technology
486385,0,0,0,0,None,None,None,09-May-03,,
486386,0,0,0,0,None,None,None,08-Feb-03,G,
486387,0,1,1,0,0,None,70,08-May-03,A,Education
486388,0,0,0,0,None,None,None,18-Nov-02,D,
486389,0,0,0,0,None,None,None,08-May-03,,
486391,0,0,0,0,None,None,None,08-May-03,,
486392,0,0,0,0,None,None,None,08-May-03,H,
486393,1,1,0,1,2,89,37,06-May-03,A,Technology
486396,0,0,0,0,None,None,None,07-May-03,,
486397,0,1,0,0,3,70,53,06-Mar-03,D,Others
486398,0,0,0,0,None,None,None,08-Feb-03,,
486399,0,0,0,0,None,None,None,07-May-03,,
486400,0,0,0,0,None,None,None,07-May-03,,
486401,0,0,0,0,None,None,None,07-May-03,,
486402,0,0,0,0,None,None,None,08-Feb-03,C,
486403,0,0,0,0,None,None,None,06-May-03,B,
486404,0,0,0,0,2,None,37,06-May-03,I,Consulting
486405,0,0,0,0,None,None,None,06-May-03,,
486406,0,1,0,1,0,None,45,06-May-03,H,
486407,0,0,0,0,None,None,None,06-May-03,G,
486408,0,0,0,0,None,None,None,06-May-03,,
486412,0,0,0,0,None,None,None,06-May-03,D,
486413,0,0,0,0,None,None,None,08-Feb-03,B,
486414,0,0,0,0,None,None,None,06-May-03,B,
486415,0,0,0,0,0,None,None,03-May-03,B,
486416,0,0,0,0,None,None,None,05-May-03,,
486417,0,0,0,0,None,None,None,05-May-03,,
486418,0,0,0,0,None,None,None,05-May-03,,
486419,0,0,0,0,None,None,None,05-May-03,,
486421,0,0,0,0,None,None,None,05-May-03,,
486422,0,0,0,0,None,None,None,04-May-03,G,
486423,0,0,0,0,2,64,44,04-May-03,D,Consulting
486424,0,0,0,0,5,72,52,08-Feb-03,G,Consulting
486425,0,0,0,0,None,None,None,08-Feb-03,,
486427,0,0,0,0,None,None,None,03-May-03,B,
486428,0,0,0,0,None,None,None,08-Feb-03,A,
486429,0,0,0,0,None,None,None,01-May-03,A,
486430,0,0,0,0,None,None,None,08-Feb-03,,
486431,0,0,0,0,None,None,None,02-May-03,H,
486432,0,0,0,0,None,None,None,01-May-03,,
486433,0,0,0,0,2,None,43,08-Feb-03,A,Software Industry
486434,0,1,0,0,3,90,41,08-Feb-03,A,Technology
486435,0,0,0,0,0,78,43,01-May-03,I,Software Industry
486436,0,0,0,0,0,None,72,01-May-03,C,
486437,0,0,0,0,3,80,52,01-May-03,D,Others
486438,0,0,0,0,None,None,None,30-Apr-03,I,
486439,0,0,0,0,None,None,None,30-Apr-03,,
486440,0,0,0,0,None,None,None,30-Apr-03,,
486441,0,0,0,0,None,None,None,08-Feb-03,A,
486442,0,0,0,0,None,None,None,30-Apr-03,,
486443,0,0,0,0,None,None,None,08-Feb-03,H,
486444,0,0,0,0,None,None,None,29-Apr-03,,
486445,0,0,0,0,2,None,42,29-Apr-03,A,Consulting
486446,0,0,0,0,None,None,None,29-Apr-03,,
486447,0,0,0,0,None,None,None,29-Apr-03,,
486448,0,0,0,0,None,None,None,06-Mar-03,B,
486449,0,0,0,0,None,None,None,29-Apr-03,,
486451,0,0,0,0,None,None,None,29-Apr-03,,
486452,0,0,0,0,None,None,None,29-Apr-03,G,
486453,0,0,0,0,None,None,None,29-Apr-03,D,
486454,0,1,0,0,1,None,39,08-Feb-03,B,Software Industry
486455,0,1,1,0,1,74,40,06-Mar-03,I,
486456,0,0,0,0,None,79,39,08-Feb-03,C,Technology
486457,0,0,0,0,None,None,None,29-Apr-03,C,
486458,0,0,0,0,0,None,46,28-Apr-03,D,
486459,0,0,0,0,None,None,None,20-Apr-03,,
486460,0,0,0,0,None,None,72,08-Feb-03,,
486461,0,0,0,0,None,None,None,28-Apr-03,,
486462,0,0,0,0,4,None,53,28-Apr-03,,Manufacturing
486463,0,0,0,0,None,None,None,28-Apr-03,A,
486464,0,0,0,0,None,None,None,27-Apr-03,,
486465,1,0,0,0,0,None,42,27-Apr-03,B,Technology
486467,0,0,0,0,6,73,54,27-Apr-03,B,Technology
486468,0,0,0,0,None,None,None,27-Apr-03,D,
486469,0,0,0,0,None,None,None,27-Apr-03,A,
486470,0,0,0,0,None,None,None,27-Apr-03,,
486471,0,0,0,0,None,None,None,26-Apr-03,,
486472,0,1,0,0,3,74,40,26-Apr-03,B,Software Industry
486473,0,0,0,0,None,None,None,24-Apr-03,,
486475,0,1,1,0,0,None,50,05-Nov-02,G,
486476,0,1,0,1,None,None,45,26-Apr-03,A,BFSI
486477,0,0,0,0,0,None,37,26-Apr-03,,
486478,0,0,0,0,None,None,None,26-Apr-03,,
486480,0,0,0,0,None,None,None,09-Apr-03,A,
486481,0,0,0,0,None,None,None,25-Apr-03,F,
486483,0,0,0,0,1,70.93,None,06-Feb-03,B,Health
486484,0,1,0,0,1,70,46,24-Apr-03,D,Others
486485,0,0,0,0,None,None,None,21-Jan-03,,
486486,0,0,0,0,None,None,None,25-Apr-03,D,
486487,0,0,0,0,None,None,None,25-Apr-03,H,
486488,0,0,0,0,None,None,None,25-Apr-03,F,
486489,0,0,0,0,0,None,43,24-Apr-03,G,
486490,0,0,0,0,None,None,None,24-Apr-03,D,
486491,1,1,0,1,2,71,45,24-Apr-03,G,Technology
486492,0,0,0,0,None,None,None,22-Apr-03,B,
486493,0,0,0,0,None,None,None,24-Apr-03,,
486494,0,0,0,0,0,None,None,23-Apr-03,H,
486495,0,0,0,0,None,None,None,23-Apr-03,,
486496,0,0,0,0,None,None,None,23-Apr-03,,
486497,0,0,0,0,None,None,None,23-Apr-03,,
486498,0,0,0,0,None,None,None,23-Apr-03,,
486499,0,1,0,1,2,86,42,08-Feb-03,E,Technology
486500,0,0,0,0,None,None,None,08-Feb-03,E,
486501,0,0,0,0,None,None,None,23-Apr-03,,
486502,0,0,0,0,None,None,None,08-Feb-03,,
486503,0,0,0,0,None,None,None,23-Apr-03,D,
486504,0,0,0,0,None,None,None,23-Apr-03,E,
486505,0,0,0,0,None,None,None,08-Feb-03,,
486506,0,0,0,0,None,None,None,22-Apr-03,,
486507,0,0,0,0,None,None,None,08-Feb-03,,
486510,0,0,0,0,None,None,None,20-Apr-03,D,
486511,0,0,0,0,None,None,None,08-Feb-03,,
486512,0,1,0,0,4,None,45,22-Apr-03,B,Retail
486513,0,0,0,0,None,None,None,22-Apr-03,B,
486514,0,0,0,0,None,None,None,22-Apr-03,C,
486515,0,0,0,0,0,None,41,22-Apr-03,B,
486516,0,0,0,0,4,90,49,08-Feb-03,C,Consulting
486517,0,0,0,0,None,None,None,22-Apr-03,,
486518,1,1,1,1,2,74.8,40,08-Feb-03,I,Software Industry
486519,0,0,0,0,None,None,None,08-Feb-03,C,
486520,0,0,0,0,None,None,None,21-Apr-03,,
486521,0,0,0,0,None,None,None,21-Apr-03,,
486522,0,0,0,0,None,None,None,08-Feb-03,H,
486523,0,0,0,0,None,None,None,20-Apr-03,,
486524,0,0,0,0,None,None,None,21-Apr-03,,
486525,0,0,0,0,None,None,None,08-Feb-03,,
486526,0,0,0,0,None,None,None,21-Apr-03,,
486527,0,0,0,0,1,None,38,21-Apr-03,E,Software Industry
486528,0,0,0,0,None,None,None,20-Apr-03,B,
486529,0,0,0,0,None,None,None,21-Apr-03,,
486530,0,0,0,0,None,None,None,06-Mar-03,B,
486531,0,0,0,0,None,None,39,08-Feb-03,B,
486532,0,0,0,0,None,None,None,20-Apr-03,,
486533,0,0,0,0,None,None,None,20-Apr-03,,
486534,0,0,0,0,0,None,72,20-Apr-03,,
486535,0,0,0,0,None,None,None,08-Feb-03,,
486536,0,0,0,0,None,None,None,20-Apr-03,,
486537,0,0,0,0,None,None,None,20-Apr-03,B,
486538,0,0,0,0,None,None,None,20-Apr-03,,
486539,0,0,0,0,0,None,52,20-Apr-03,A,
486540,0,0,0,0,None,None,None,20-Apr-03,H,
486541,0,0,0,0,None,None,None,20-Apr-03,,
486542,0,0,0,0,None,None,None,20-Apr-03,,
486543,0,0,0,0,None,None,None,08-Feb-03,,
486544,0,0,0,0,None,None,None,06-Mar-03,B,
486545,0,0,0,0,1,None,70,20-Apr-03,E,Others
486546,0,1,0,0,0,None,36,20-Apr-03,C,
486548,0,0,0,0,None,None,None,18-Apr-03,C,
486549,0,0,0,0,None,None,None,20-Apr-03,,
486551,0,0,0,0,None,None,None,08-Feb-03,G,
486552,0,0,0,0,None,None,None,08-Feb-03,,
486553,0,0,0,0,None,None,None,17-Apr-03,,
486555,0,0,0,0,None,None,None,17-Apr-03,F,
486556,0,0,0,0,None,None,None,17-Apr-03,,
486558,0,0,0,0,3,72,55,17-Apr-03,E,Technology
486559,0,0,0,0,None,None,None,16-Apr-03,H,
486560,0,0,0,0,None,None,None,08-Feb-03,,
486561,0,0,0,0,2,85.2,41,16-Apr-03,B,Technology
486562,0,0,0,0,None,None,None,16-Apr-03,I,
486563,0,0,0,0,None,None,None,16-Apr-03,D,
486564,1,0,1,0,0,None,59,13-Apr-03,A,
486565,0,0,0,0,None,None,None,15-Apr-03,H,
486566,0,0,0,0,None,None,None,15-Apr-03,,
486567,0,0,0,0,4,83,42,04-Mar-03,I,Others
486568,0,0,0,0,None,None,None,08-Feb-03,,
486569,0,0,0,0,None,None,None,15-Apr-03,G,
486570,0,0,0,0,None,None,None,15-Apr-03,,
486571,0,0,0,0,None,None,None,14-Apr-03,,
486572,0,0,0,0,0,None,46,14-Apr-03,F,Software Industry
486574,0,0,0,0,None,None,None,14-Apr-03,B,
486575,0,0,0,0,None,None,None,14-Apr-03,F,
486576,0,0,0,0,None,None,None,08-Feb-03,E,
486577,0,0,0,0,None,None,None,09-Apr-03,,
486578,0,0,0,0,0,None,None,12-Apr-03,,Technology
486579,0,0,0,0,0,None,40,12-Apr-03,B,
486580,0,0,0,0,None,None,None,11-Apr-03,,
486581,0,0,0,0,None,None,None,06-Mar-03,,
486582,0,0,0,0,None,None,None,08-Feb-03,C,
486583,0,0,0,0,None,None,None,10-Apr-03,B,
486584,0,0,0,0,None,None,None,10-Apr-03,,
486585,0,0,0,0,None,None,None,10-Apr-03,I,
486586,1,1,1,1,0,None,70,09-Apr-03,D,Others
486587,0,1,0,0,1,83.125,41,09-Apr-03,H,Education
486588,0,0,0,0,0,None,44,09-Apr-03,E,
486589,0,0,0,0,None,None,None,09-Apr-03,H,
486590,0,0,0,0,0,None,45,08-Feb-03,,Technology
486591,0,0,0,0,None,None,None,08-Apr-03,G,
486592,0,0,0,0,None,None,None,07-Apr-03,,
486593,0,0,0,0,None,None,None,07-Apr-03,,
486594,0,0,0,0,None,None,None,03-Apr-03,B,
486595,0,0,0,0,None,None,None,07-Apr-03,D,
486596,1,0,0,0,0,None,44,02-Apr-03,B,Technology
486597,0,0,0,0,None,None,None,07-Apr-03,,
486598,0,0,0,0,None,None,None,06-Apr-03,,
486599,0,0,0,0,None,None,None,06-Mar-03,,
486600,0,0,0,0,None,None,None,04-Apr-03,B,
486601,0,0,0,1,1,67,47,06-Mar-03,B,Consulting
486602,0,0,0,0,None,None,None,05-Apr-03,,
486604,0,0,0,0,None,None,None,02-Apr-03,D,
486605,0,0,0,0,2,84,39,07-Apr-03,B,Technology
486606,1,1,1,1,0,None,50,08-Feb-03,B,
486607,0,0,0,0,None,None,None,22-Mar-03,,
486608,0,0,0,0,None,None,None,03-Apr-03,,
486609,0,0,0,0,None,None,None,06-Apr-03,,
486610,1,1,1,0,0,None,73,06-Apr-03,A,Consulting
486611,0,0,0,0,None,None,None,03-Apr-03,,
486612,0,0,0,0,None,None,None,03-Apr-03,D,
486613,0,0,0,0,2,None,42,06-Apr-03,,Consulting
486614,0,0,0,0,None,None,None,06-Apr-03,,
486615,0,0,0,0,None,None,None,06-Apr-03,,
486616,0,0,0,0,None,None,None,06-Apr-03,B,
486617,0,0,0,0,2,83,42,06-Apr-03,B,Technology
486618,0,0,0,0,None,None,None,06-Apr-03,D,
486619,1,1,0,0,2,None,41,05-Apr-03,E,Software Industry
486620,0,0,0,0,1,None,45,05-Apr-03,H,Manufacturing
486621,1,1,1,1,0,None,None,05-Apr-03,B,
486622,0,0,0,0,None,None,None,05-Apr-03,,
486623,0,0,0,0,None,None,None,05-Apr-03,,
486624,1,0,0,0,0,None,43,05-Apr-03,B,Health
486625,0,0,0,0,3,79,44,03-Apr-03,D,Consulting
486626,0,0,0,0,None,None,None,05-Apr-03,B,
486627,0,1,0,1,2,None,43,08-Feb-03,H,Technology
486628,0,0,0,0,2,None,None,22-Mar-03,D,Others
486629,0,0,0,0,None,None,None,05-Apr-03,,
486630,0,0,0,0,None,None,None,04-Apr-03,,
486631,0,0,0,0,None,None,None,04-Apr-03,B,
486632,0,0,0,0,None,None,None,04-Apr-03,B,
486633,0,0,0,0,None,None,None,08-Feb-03,B,
486635,0,0,0,0,None,None,None,06-Mar-03,,
486636,0,0,0,0,None,None,None,04-Apr-03,,
486637,0,0,0,0,None,None,None,04-Apr-03,,
486638,0,0,0,0,None,None,None,04-Apr-03,E,
486639,1,0,0,0,0,None,36,24-Feb-03,D,
486640,0,0,0,0,None,None,None,19-Dec-02,G,
486641,0,0,0,0,None,None,73,08-Feb-03,B,
486642,0,1,0,0,2,None,40,09-Jan-03,,Software Industry
486643,1,1,0,1,2,None,37,01-Apr-03,G,Consulting
486644,0,0,0,1,2,62,43,19-Dec-02,B,Software Industry
486645,0,0,0,0,None,None,None,28-Mar-03,,
486646,0,0,0,0,2,79.2,45,28-Mar-03,G,BFSI
486647,0,0,0,0,None,None,None,08-Feb-03,D,
486648,0,0,0,0,None,None,None,08-Feb-03,D,
486649,0,1,0,1,0,None,42,23-Mar-03,,
486650,0,0,0,0,3,60,52,22-Mar-03,I,Consulting
486651,1,1,0,0,2,None,40,22-Mar-03,I,Software Industry
486652,0,0,0,0,None,None,None,22-Mar-03,,
486653,0,0,0,0,None,None,None,22-Mar-03,,
486654,0,1,1,1,0,None,40,22-Mar-03,C,Technology
486655,0,0,0,0,2,None,43,08-Feb-03,H,Others
486656,0,0,0,0,None,None,None,06-Mar-03,,
486658,0,0,0,0,None,None,None,21-Mar-03,,
486659,0,0,0,0,None,None,None,18-Mar-03,,
486661,0,0,0,0,None,None,None,06-Mar-03,A,
486662,0,0,0,0,None,None,None,14-Mar-03,,
486663,0,0,0,0,None,None,None,08-Feb-03,H,
486664,0,0,0,0,None,None,None,06-Mar-03,,
486665,0,0,0,0,2,72,43,06-Mar-03,E,Health
486666,1,1,1,0,0,None,34,11-Mar-03,H,
486667,0,0,0,0,None,None,None,11-Mar-03,B,
486668,0,0,0,0,3,85,42,06-Mar-03,B,Consulting
486670,0,0,0,0,None,None,None,06-Mar-03,,
486671,0,0,0,0,None,None,None,06-Mar-03,,
486672,0,0,0,0,None,None,None,06-Mar-03,B,
486673,0,0,0,0,3,90,47,06-Mar-03,E,Consulting
486674,0,0,0,0,None,None,None,06-Mar-03,H,
486675,0,0,0,0,None,None,None,06-Mar-03,D,
486676,0,0,0,0,0,None,53,08-Feb-03,E,Technology
486677,0,0,0,1,0,None,50,06-Mar-03,I,Technology
486678,0,0,0,0,None,None,None,06-Mar-03,B,
486679,0,0,0,0,None,None,None,06-Mar-03,,
486680,0,0,0,0,None,None,None,06-Mar-03,,
486681,0,0,0,0,None,None,None,06-Mar-03,,
486683,0,0,0,0,None,None,None,06-Mar-03,,
486684,1,1,1,0,0,None,45,06-Mar-03,A,Software Industry
486685,0,0,0,0,None,None,None,06-Mar-03,A,
486686,0,0,0,0,None,None,None,06-Mar-03,,
486687,0,1,1,0,2,68,52,06-Mar-03,D,Technology
486688,0,0,0,0,None,None,None,06-Mar-03,,
486689,0,0,0,0,None,None,None,06-Mar-03,,
486690,0,0,0,0,None,None,None,08-Feb-03,,
486691,0,0,0,0,None,None,None,08-Feb-03,,
486692,0,0,0,0,None,None,None,02-Mar-03,D,
486694,0,0,0,0,None,None,None,28-Feb-03,,
486695,0,0,0,0,None,None,None,08-Feb-03,,
486696,0,0,0,0,None,None,None,08-Feb-03,,
486697,0,0,0,0,None,None,None,25-Feb-03,B,
486698,0,0,0,0,1,68,40,08-Feb-03,C,Others
486699,0,0,0,0,None,None,None,16-Dec-02,,
486701,0,0,0,0,None,None,None,19-Feb-03,E,
486702,0,1,0,0,2,None,43,20-Feb-03,B,Consulting
486703,0,0,0,0,None,None,None,15-Feb-03,,
486704,0,0,0,0,None,None,None,08-Feb-03,B,
486705,0,0,0,0,None,None,None,08-Feb-03,H,
486706,0,0,0,0,None,None,None,17-Feb-03,,
486707,0,0,0,0,None,None,None,08-Feb-03,F,
486708,0,0,0,0,None,None,None,08-Feb-03,,
486709,0,0,0,0,None,None,None,08-Feb-03,B,
486710,0,0,0,0,None,None,None,08-Feb-03,,
486711,0,0,0,0,None,None,None,08-Feb-03,,
486712,0,0,0,0,None,None,None,08-Feb-03,,
486713,0,1,0,0,0,None,42,08-Feb-03,B,Consulting
486715,0,0,0,0,None,None,None,08-Feb-03,A,
486716,0,0,0,0,1,66,49,08-Feb-03,H,
486717,0,0,0,0,None,None,None,08-Feb-03,,
486718,0,0,0,0,None,None,None,08-Feb-03,,
486719,0,0,0,0,None,None,None,08-Feb-03,D,
486720,0,0,0,0,2,None,44,08-Feb-03,B,Software Industry
486721,0,0,0,0,None,None,None,08-Feb-03,E,
486722,0,0,0,0,None,None,None,08-Feb-03,,
486723,0,0,0,0,None,None,None,08-Feb-03,,
486724,0,0,0,0,1,None,51,08-Feb-03,B,Technology
486725,0,0,0,0,None,None,None,08-Feb-03,,
486726,0,0,0,0,1,None,52,12-Feb-03,B,
486727,0,0,0,0,None,None,None,08-Feb-03,,
486728,0,0,0,0,2,77,45,08-Feb-03,I,Technology
486729,0,0,0,0,None,None,None,08-Feb-03,B,
486730,0,0,0,0,None,None,None,08-Feb-03,,
486731,0,0,0,0,None,None,None,08-Feb-03,,
486732,0,0,0,0,None,None,None,08-Feb-03,,
486733,1,1,1,1,0,None,36,08-Feb-03,D,
486735,0,0,0,0,None,None,None,08-Feb-03,B,
486736,1,1,1,1,4,None,46,08-Feb-03,A,Others
486737,0,0,0,0,None,None,None,08-Feb-03,,
486738,0,0,0,0,None,None,None,08-Feb-03,B,
486739,0,0,0,0,None,None,None,08-Feb-03,H,
486741,0,0,0,0,None,None,None,08-Feb-03,,
486742,0,0,0,0,None,None,None,08-Feb-03,D,
486744,0,0,0,0,0,None,None,08-Feb-03,D,
486745,0,0,0,0,None,None,None,08-Feb-03,A,
486746,0,0,0,0,None,None,None,08-Feb-03,,
486747,0,0,0,0,None,None,None,08-Feb-03,H,
486748,0,0,0,0,None,None,None,08-Feb-03,,
486749,0,0,0,0,None,None,None,08-Feb-03,,
486750,0,0,0,0,None,None,None,08-Feb-03,,
486751,0,0,0,0,None,None,None,08-Feb-03,B,
486752,0,1,0,0,2,None,41,08-Feb-03,G,Software Industry
486753,0,0,0,0,None,None,None,08-Feb-03,,
486754,0,0,0,0,1,None,54,08-Feb-03,I,Others
486755,0,0,0,0,None,None,None,08-Feb-03,,
486756,0,0,0,0,None,None,None,08-Feb-03,,
486757,0,0,0,0,None,None,None,08-Feb-03,,
486758,0,0,0,0,None,None,None,08-Feb-03,A,
486759,0,0,0,0,None,None,None,08-Feb-03,B,
486760,0,0,0,0,None,None,None,08-Feb-03,,
486762,0,0,0,0,None,None,None,08-Feb-03,,
486763,0,0,0,0,None,None,None,08-Feb-03,,
486764,0,0,0,0,None,None,None,08-Feb-03,,
486765,0,0,0,0,None,None,None,08-Feb-03,B,
486766,0,0,0,0,None,None,None,08-Feb-03,,
486768,0,0,0,0,2,66,62,08-Feb-03,H,Health
486769,0,0,0,0,None,None,None,08-Feb-03,D,
486772,0,0,0,0,None,None,None,08-Feb-03,H,
486775,0,0,0,0,None,None,None,07-Feb-03,,
486776,0,0,0,0,None,None,None,07-Feb-03,,
486777,0,0,0,0,None,None,None,06-Feb-03,,
486778,0,0,0,0,None,None,None,06-Feb-03,,
486779,0,0,0,0,None,None,None,06-Feb-03,A,
486780,0,1,0,1,1,80,41,06-Feb-03,B,Consulting
486781,0,0,0,0,0,None,42,31-Jan-03,B,
486782,0,0,0,0,None,None,None,31-Jan-03,A,
486783,0,0,0,0,None,None,None,29-Jan-03,F,
486784,0,0,0,0,0,None,None,28-Jan-03,B,
486785,0,0,0,0,None,None,None,27-Jan-03,,
486786,0,0,0,0,2,78,46,27-Jan-03,B,Others
486787,0,0,0,0,2,80,41,18-Nov-02,D,Technology
486789,0,0,0,0,None,None,None,18-Nov-02,B,
486790,0,0,0,0,None,None,None,23-Jan-03,,
486791,0,0,0,0,None,None,None,20-Jan-03,,
486792,0,0,0,0,0,69,48,17-Jan-03,F,Technology
486793,0,0,0,0,2,87,43,14-Jan-03,C,Others
486794,0,0,0,0,0,None,None,08-Jan-03,D,
486795,0,0,0,0,None,None,None,02-Jan-03,,
486796,0,0,0,0,0,None,43,28-Dec-02,D,Technology
486797,0,0,0,0,None,None,None,01-Jan-03,,
486798,0,0,0,0,None,None,None,24-Dec-02,,
486799,1,1,1,0,0,None,43,22-Dec-02,A,BFSI
486800,0,0,0,0,None,None,None,14-Dec-02,,
486801,1,1,0,0,0,None,43,14-Dec-02,F,Education
486802,0,0,0,0,None,None,None,14-Dec-02,B,
