Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
486268,0,0,0,0,None,None,None,2003-06-03,,
486270,0,0,0,0,3,76,44,2003-06-03,D,Others
486271,0,0,0,0,None,None,None,2003-06-03,,
486272,0,0,0,0,None,79,42,2003-04-26,E,Technology
486274,0,0,0,0,None,None,None,2003-06-03,,
486275,0,0,0,0,None,None,None,2003-06-03,,
486276,0,0,0,0,None,None,None,2003-06-02,,
486277,0,0,0,0,None,None,None,2003-06-02,,
486278,0,0,0,0,None,None,None,2003-06-01,,
486279,0,1,0,0,0,None,40,2003-06-01,C,
486280,0,0,0,0,2,92,41,2003-06-01,A,Education
486281,0,0,0,0,1,None,42,2003-05-31,I,Retail
486282,0,0,0,0,None,None,None,2003-05-31,,
486283,1,1,1,0,3,76,44,2003-05-30,B,Technology
486284,0,0,0,0,None,None,None,2003-05-30,H,
486285,0,0,0,0,None,None,None,2003-05-30,,
486286,0,0,0,0,None,None,None,2003-05-30,B,
486287,0,0,0,0,None,None,None,2003-05-29,,
486288,0,0,0,0,3,None,41,2003-05-29,F,Software Industry
486289,0,0,0,0,None,None,None,2003-05-30,,
486290,0,0,0,0,None,None,None,2003-05-29,,
486291,0,0,0,0,None,None,None,2003-05-29,A,
486292,0,0,0,0,None,None,73,2003-05-29,A,
486293,0,0,0,0,None,None,None,2003-05-29,,
486294,0,0,0,0,None,None,None,2003-05-29,B,
486295,0,0,0,0,None,None,None,2003-05-29,,
486296,0,0,0,0,0,None,44,2003-05-29,H,
486298,0,0,0,0,None,None,None,2003-05-28,C,
486299,0,0,0,0,None,None,None,2003-05-27,,
486301,0,0,0,0,None,None,None,2003-05-27,,
486302,0,0,0,0,None,None,None,2003-05-24,,
486303,0,0,0,0,None,None,40,2003-05-26,H,
486304,0,0,0,0,None,None,None,2003-05-26,,
486305,0,0,0,0,None,None,71,2003-07-11,,
486306,0,0,0,0,None,None,None,2002-11-06,E,
486307,1,1,1,0,3,None,44,2003-05-23,G,Consulting
486308,0,0,0,0,None,None,None,2003-05-24,,
486309,0,0,0,0,None,None,None,2003-05-23,,
486310,0,0,0,0,1,84,37,2003-05-23,B,Consulting
486311,0,0,0,0,None,None,None,2003-03-06,,
486312,0,0,0,0,None,None,None,2003-02-08,,
486313,0,0,0,0,None,None,None,2003-05-23,,
486314,0,0,0,0,4,74,48,2003-05-22,E,Education
486315,0,0,0,0,None,None,None,2003-02-08,B,
486317,0,0,0,0,None,None,None,2003-05-21,A,
486319,0,0,0,0,None,None,None,2003-03-06,,
486320,0,0,0,0,None,None,None,2003-05-20,H,
486321,0,0,0,0,None,None,None,2003-02-08,A,
486322,0,0,0,0,None,None,None,2003-05-20,,
486323,0,0,0,0,None,None,None,2003-05-19,,
486324,0,0,0,1,0,None,39,2003-05-13,E,
486325,0,0,0,0,None,None,None,2003-05-17,,
486326,0,0,0,0,1,78,38,2003-10-19,E,
486327,0,0,0,0,None,None,None,2003-05-16,,
486328,0,0,0,0,None,None,None,2003-05-16,,
486329,0,0,0,0,None,None,None,2003-05-16,,
486330,0,0,0,0,None,None,None,2003-05-16,I,
486332,0,0,1,0,0,None,52,2003-05-16,A,
486333,0,0,0,0,None,None,None,2003-05-15,B,
486334,0,0,0,0,None,None,None,2003-05-15,,
486335,0,0,0,0,None,None,None,2003-02-08,H,
486337,0,0,0,0,None,None,None,2003-05-14,,
486338,0,0,0,0,None,None,None,2003-05-13,,
486339,0,0,0,0,None,None,None,2003-05-12,,
486340,0,0,0,0,None,None,None,2003-02-08,D,
486341,0,0,0,0,None,None,None,2003-05-12,E,
486342,0,0,0,0,None,None,None,2002-12-20,E,
486343,0,0,0,0,None,None,None,2003-05-11,A,
486344,0,0,0,0,None,None,None,2003-05-01,G,
486345,0,0,0,0,None,None,None,2003-04-27,,
486346,0,0,0,0,None,None,None,2003-03-31,,
486347,0,0,0,0,None,None,None,2003-05-11,G,
486348,0,0,0,0,None,None,None,2003-05-11,,
486349,0,0,0,0,None,None,None,2003-06-07,,
486351,0,0,0,0,None,None,None,2003-05-11,,
486353,0,0,0,0,None,None,None,2003-04-02,,
486354,1,0,0,0,0,None,73,2003-05-11,B,
486355,0,0,0,0,None,None,None,2003-05-11,,
486356,0,0,0,0,None,None,None,2003-05-11,H,
486357,1,1,0,0,0,None,None,2003-04-03,D,
486358,0,0,0,0,0,None,70,2003-05-11,H,
486360,0,0,0,0,2,82,43,2003-05-10,B,Consulting
486361,1,1,0,0,0,None,53,2003-05-10,A,
486362,0,0,0,0,None,None,None,2003-05-10,,
486363,0,0,0,0,None,None,None,2003-05-10,D,
486364,0,0,0,0,None,None,None,2003-05-10,,
486365,0,0,0,0,None,None,None,2003-05-09,,
486367,0,0,0,0,2,78,43,2003-05-10,B,Software Industry
486368,0,0,0,0,3,87.375,38,2003-05-10,B,Software Industry
486369,0,0,0,0,None,None,None,2003-05-10,,
486370,0,0,0,0,None,None,None,2003-05-10,E,
486371,0,0,0,0,None,None,None,2003-05-10,,
486372,0,0,0,0,2,82,41,2003-05-10,B,Software Industry
486373,0,0,0,0,None,None,None,2003-05-10,,
486374,0,0,0,0,None,None,None,2003-05-10,H,
486375,1,1,0,0,0,None,44,2003-05-10,H,
486376,0,0,0,0,None,None,None,2003-05-10,H,
486377,0,0,0,0,None,None,None,2003-05-09,,
486379,0,0,0,0,0,None,None,2003-05-09,E,
486380,0,0,0,0,None,None,None,2003-04-09,B,
486381,0,0,0,0,None,None,None,2003-05-09,,
486382,0,1,0,0,5,None,53,2003-05-09,B,Others
486383,1,1,0,0,2,None,38,2003-05-09,B,Technology
486384,0,0,0,0,0,None,73,2003-05-09,,Technology
486385,0,0,0,0,None,None,None,2003-05-09,,
486386,0,0,0,0,None,None,None,2003-02-08,G,
486387,0,1,1,0,0,None,70,2003-05-08,A,Education
486388,0,0,0,0,None,None,None,2002-11-18,D,
486389,0,0,0,0,None,None,None,2003-05-08,,
486391,0,0,0,0,None,None,None,2003-05-08,,
486392,0,0,0,0,None,None,None,2003-05-08,H,
486393,1,1,0,1,2,89,37,2003-05-06,A,Technology
486396,0,0,0,0,None,None,None,2003-05-07,,
486397,0,1,0,0,3,70,53,2003-03-06,D,Others
486398,0,0,0,0,None,None,None,2003-02-08,,
486399,0,0,0,0,None,None,None,2003-05-07,,
486400,0,0,0,0,None,None,None,2003-05-07,,
486401,0,0,0,0,None,None,None,2003-05-07,,
486402,0,0,0,0,None,None,None,2003-02-08,C,
486403,0,0,0,0,None,None,None,2003-05-06,B,
486404,0,0,0,0,2,None,37,2003-05-06,I,Consulting
486405,0,0,0,0,None,None,None,2003-05-06,,
486406,0,1,0,1,0,None,45,2003-05-06,H,
486407,0,0,0,0,None,None,None,2003-05-06,G,
486408,0,0,0,0,None,None,None,2003-05-06,,
486412,0,0,0,0,None,None,None,2003-05-06,D,
486413,0,0,0,0,None,None,None,2003-02-08,B,
486414,0,0,0,0,None,None,None,2003-05-06,B,
486415,0,0,0,0,0,None,None,2003-05-03,B,
486416,0,0,0,0,None,None,None,2003-05-05,,
486417,0,0,0,0,None,None,None,2003-05-05,,
486418,0,0,0,0,None,None,None,2003-05-05,,
486419,0,0,0,0,None,None,None,2003-05-05,,
486421,0,0,0,0,None,None,None,2003-05-05,,
486422,0,0,0,0,None,None,None,2003-05-04,G,
486423,0,0,0,0,2,64,44,2003-05-04,D,Consulting
486424,0,0,0,0,5,72,52,2003-02-08,G,Consulting
486425,0,0,0,0,None,None,None,2003-02-08,,
486427,0,0,0,0,None,None,None,2003-05-03,B,
486428,0,0,0,0,None,None,None,2003-02-08,A,
486429,0,0,0,0,None,None,None,2003-05-01,A,
486430,0,0,0,0,None,None,None,2003-02-08,,
486431,0,0,0,0,None,None,None,2003-05-02,H,
486432,0,0,0,0,None,None,None,2003-05-01,,
486433,0,0,0,0,2,None,43,2003-02-08,A,Software Industry
486434,0,1,0,0,3,90,41,2003-02-08,A,Technology
486435,0,0,0,0,0,78,43,2003-05-01,I,Software Industry
486436,0,0,0,0,0,None,72,2003-05-01,C,
486437,0,0,0,0,3,80,52,2003-05-01,D,Others
486438,0,0,0,0,None,None,None,2003-04-30,I,
486439,0,0,0,0,None,None,None,2003-04-30,,
486440,0,0,0,0,None,None,None,2003-04-30,,
486441,0,0,0,0,None,None,None,2003-02-08,A,
486442,0,0,0,0,None,None,None,2003-04-30,,
486443,0,0,0,0,None,None,None,2003-02-08,H,
486444,0,0,0,0,None,None,None,2003-04-29,,
486445,0,0,0,0,2,None,42,2003-04-29,A,Consulting
486446,0,0,0,0,None,None,None,2003-04-29,,
486447,0,0,0,0,None,None,None,2003-04-29,,
486448,0,0,0,0,None,None,None,2003-03-06,B,
486449,0,0,0,0,None,None,None,2003-04-29,,
486451,0,0,0,0,None,None,None,2003-04-29,,
486452,0,0,0,0,None,None,None,2003-04-29,G,
486453,0,0,0,0,None,None,None,2003-04-29,D,
486454,0,1,0,0,1,None,39,2003-02-08,B,Software Industry
486455,0,1,1,0,1,74,40,2003-03-06,I,
486456,0,0,0,0,None,79,39,2003-02-08,C,Technology
486457,0,0,0,0,None,None,None,2003-04-29,C,
486458,0,0,0,0,0,None,46,2003-04-28,D,
486459,0,0,0,0,None,None,None,2003-04-20,,
486460,0,0,0,0,None,None,72,2003-02-08,,
486461,0,0,0,0,None,None,None,2003-04-28,,
486462,0,0,0,0,4,None,53,2003-04-28,,Manufacturing
486463,0,0,0,0,None,None,None,2003-04-28,A,
486464,0,0,0,0,None,None,None,2003-04-27,,
486465,1,0,0,0,0,None,42,2003-04-27,B,Technology
486467,0,0,0,0,6,73,54,2003-04-27,B,Technology
486468,0,0,0,0,None,None,None,2003-04-27,D,
486469,0,0,0,0,None,None,None,2003-04-27,A,
486470,0,0,0,0,None,None,None,2003-04-27,,
486471,0,0,0,0,None,None,None,2003-04-26,,
486472,0,1,0,0,3,74,40,2003-04-26,B,Software Industry
486473,0,0,0,0,None,None,None,2003-04-24,,
486475,0,1,1,0,0,None,50,2002-11-05,G,
486476,0,1,0,1,None,None,45,2003-04-26,A,BFSI
486477,0,0,0,0,0,None,37,2003-04-26,,
486478,0,0,0,0,None,None,None,2003-04-26,,
486480,0,0,0,0,None,None,None,2003-04-09,A,
486481,0,0,0,0,None,None,None,2003-04-25,F,
486483,0,0,0,0,1,70.93,None,2003-02-06,B,Health
486484,0,1,0,0,1,70,46,2003-04-24,D,Others
486485,0,0,0,0,None,None,None,2003-01-21,,
486486,0,0,0,0,None,None,None,2003-04-25,D,
486487,0,0,0,0,None,None,None,2003-04-25,H,
486488,0,0,0,0,None,None,None,2003-04-25,F,
486489,0,0,0,0,0,None,43,2003-04-24,G,
486490,0,0,0,0,None,None,None,2003-04-24,D,
486491,1,1,0,1,2,71,45,2003-04-24,G,Technology
486492,0,0,0,0,None,None,None,2003-04-22,B,
486493,0,0,0,0,None,None,None,2003-04-24,,
486494,0,0,0,0,0,None,None,2003-04-23,H,
486495,0,0,0,0,None,None,None,2003-04-23,,
486496,0,0,0,0,None,None,None,2003-04-23,,
486497,0,0,0,0,None,None,None,2003-04-23,,
486498,0,0,0,0,None,None,None,2003-04-23,,
486499,0,1,0,1,2,86,42,2003-02-08,E,Technology
486500,0,0,0,0,None,None,None,2003-02-08,E,
486501,0,0,0,0,None,None,None,2003-04-23,,
486502,0,0,0,0,None,None,None,2003-02-08,,
486503,0,0,0,0,None,None,None,2003-04-23,D,
486504,0,0,0,0,None,None,None,2003-04-23,E,
486505,0,0,0,0,None,None,None,2003-02-08,,
486506,0,0,0,0,None,None,None,2003-04-22,,
486507,0,0,0,0,None,None,None,2003-02-08,,
486510,0,0,0,0,None,None,None,2003-04-20,D,
486511,0,0,0,0,None,None,None,2003-02-08,,
486512,0,1,0,0,4,None,45,2003-04-22,B,Retail
486513,0,0,0,0,None,None,None,2003-04-22,B,
486514,0,0,0,0,None,None,None,2003-04-22,C,
486515,0,0,0,0,0,None,41,2003-04-22,B,
486516,0,0,0,0,4,90,49,2003-02-08,C,Consulting
486517,0,0,0,0,None,None,None,2003-04-22,,
486518,1,1,1,1,2,74.8,40,2003-02-08,I,Software Industry
486519,0,0,0,0,None,None,None,2003-02-08,C,
486520,0,0,0,0,None,None,None,2003-04-21,,
486521,0,0,0,0,None,None,None,2003-04-21,,
486522,0,0,0,0,None,None,None,2003-02-08,H,
486523,0,0,0,0,None,None,None,2003-04-20,,
486524,0,0,0,0,None,None,None,2003-04-21,,
486525,0,0,0,0,None,None,None,2003-02-08,,
486526,0,0,0,0,None,None,None,2003-04-21,,
486527,0,0,0,0,1,None,38,2003-04-21,E,Software Industry
486528,0,0,0,0,None,None,None,2003-04-20,B,
486529,0,0,0,0,None,None,None,2003-04-21,,
486530,0,0,0,0,None,None,None,2003-03-06,B,
486531,0,0,0,0,None,None,39,2003-02-08,B,
486532,0,0,0,0,None,None,None,2003-04-20,,
486533,0,0,0,0,None,None,None,2003-04-20,,
486534,0,0,0,0,0,None,72,2003-04-20,,
486535,0,0,0,0,None,None,None,2003-02-08,,
486536,0,0,0,0,None,None,None,2003-04-20,,
486537,0,0,0,0,None,None,None,2003-04-20,B,
486538,0,0,0,0,None,None,None,2003-04-20,,
486539,0,0,0,0,0,None,52,2003-04-20,A,
486540,0,0,0,0,None,None,None,2003-04-20,H,
486541,0,0,0,0,None,None,None,2003-04-20,,
486542,0,0,0,0,None,None,None,2003-04-20,,
486543,0,0,0,0,None,None,None,2003-02-08,,
486544,0,0,0,0,None,None,None,2003-03-06,B,
486545,0,0,0,0,1,None,70,2003-04-20,E,Others
486546,0,1,0,0,0,None,36,2003-04-20,C,
486548,0,0,0,0,None,None,None,2003-04-18,C,
486549,0,0,0,0,None,None,None,2003-04-20,,
486551,0,0,0,0,None,None,None,2003-02-08,G,
486552,0,0,0,0,None,None,None,2003-02-08,,
486553,0,0,0,0,None,None,None,2003-04-17,,
486555,0,0,0,0,None,None,None,2003-04-17,F,
486556,0,0,0,0,None,None,None,2003-04-17,,
486558,0,0,0,0,3,72,55,2003-04-17,E,Technology
486559,0,0,0,0,None,None,None,2003-04-16,H,
486560,0,0,0,0,None,None,None,2003-02-08,,
486561,0,0,0,0,2,85.2,41,2003-04-16,B,Technology
486562,0,0,0,0,None,None,None,2003-04-16,I,
486563,0,0,0,0,None,None,None,2003-04-16,D,
486564,1,0,1,0,0,None,59,2003-04-13,A,
486565,0,0,0,0,None,None,None,2003-04-15,H,
486566,0,0,0,0,None,None,None,2003-04-15,,
486567,0,0,0,0,4,83,42,2003-03-04,I,Others
486568,0,0,0,0,None,None,None,2003-02-08,,
486569,0,0,0,0,None,None,None,2003-04-15,G,
486570,0,0,0,0,None,None,None,2003-04-15,,
486571,0,0,0,0,None,None,None,2003-04-14,,
486572,0,0,0,0,0,None,46,2003-04-14,F,Software Industry
486574,0,0,0,0,None,None,None,2003-04-14,B,
486575,0,0,0,0,None,None,None,2003-04-14,F,
486576,0,0,0,0,None,None,None,2003-02-08,E,
486577,0,0,0,0,None,None,None,2003-04-09,,
486578,0,0,0,0,0,None,None,2003-04-12,,Technology
486579,0,0,0,0,0,None,40,2003-04-12,B,
486580,0,0,0,0,None,None,None,2003-04-11,,
486581,0,0,0,0,None,None,None,2003-03-06,,
486582,0,0,0,0,None,None,None,2003-02-08,C,
486583,0,0,0,0,None,None,None,2003-04-10,B,
486584,0,0,0,0,None,None,None,2003-04-10,,
486585,0,0,0,0,None,None,None,2003-04-10,I,
486586,1,1,1,1,0,None,70,2003-04-09,D,Others
486587,0,1,0,0,1,83.125,41,2003-04-09,H,Education
486588,0,0,0,0,0,None,44,2003-04-09,E,
486589,0,0,0,0,None,None,None,2003-04-09,H,
486590,0,0,0,0,0,None,45,2003-02-08,,Technology
486591,0,0,0,0,None,None,None,2003-04-08,G,
486592,0,0,0,0,None,None,None,2003-04-07,,
486593,0,0,0,0,None,None,None,2003-04-07,,
486594,0,0,0,0,None,None,None,2003-04-03,B,
486595,0,0,0,0,None,None,None,2003-04-07,D,
486596,1,0,0,0,0,None,44,2003-04-02,B,Technology
486597,0,0,0,0,None,None,None,2003-04-07,,
486598,0,0,0,0,None,None,None,2003-04-06,,
486599,0,0,0,0,None,None,None,2003-03-06,,
486600,0,0,0,0,None,None,None,2003-04-04,B,
486601,0,0,0,1,1,67,47,2003-03-06,B,Consulting
486602,0,0,0,0,None,None,None,2003-04-05,,
486604,0,0,0,0,None,None,None,2003-04-02,D,
486605,0,0,0,0,2,84,39,2003-04-07,B,Technology
486606,1,1,1,1,0,None,50,2003-02-08,B,
486607,0,0,0,0,None,None,None,2003-03-22,,
486608,0,0,0,0,None,None,None,2003-04-03,,
486609,0,0,0,0,None,None,None,2003-04-06,,
486610,1,1,1,0,0,None,73,2003-04-06,A,Consulting
486611,0,0,0,0,None,None,None,2003-04-03,,
486612,0,0,0,0,None,None,None,2003-04-03,D,
486613,0,0,0,0,2,None,42,2003-04-06,,Consulting
486614,0,0,0,0,None,None,None,2003-04-06,,
486615,0,0,0,0,None,None,None,2003-04-06,,
486616,0,0,0,0,None,None,None,2003-04-06,B,
486617,0,0,0,0,2,83,42,2003-04-06,B,Technology
486618,0,0,0,0,None,None,None,2003-04-06,D,
486619,1,1,0,0,2,None,41,2003-04-05,E,Software Industry
486620,0,0,0,0,1,None,45,2003-04-05,H,Manufacturing
486621,1,1,1,1,0,None,None,2003-04-05,B,
486622,0,0,0,0,None,None,None,2003-04-05,,
486623,0,0,0,0,None,None,None,2003-04-05,,
486624,1,0,0,0,0,None,43,2003-04-05,B,Health
486625,0,0,0,0,3,79,44,2003-04-03,D,Consulting
486626,0,0,0,0,None,None,None,2003-04-05,B,
486627,0,1,0,1,2,None,43,2003-02-08,H,Technology
486628,0,0,0,0,2,None,None,2003-03-22,D,Others
486629,0,0,0,0,None,None,None,2003-04-05,,
486630,0,0,0,0,None,None,None,2003-04-04,,
486631,0,0,0,0,None,None,None,2003-04-04,B,
486632,0,0,0,0,None,None,None,2003-04-04,B,
486633,0,0,0,0,None,None,None,2003-02-08,B,
486635,0,0,0,0,None,None,None,2003-03-06,,
486636,0,0,0,0,None,None,None,2003-04-04,,
486637,0,0,0,0,None,None,None,2003-04-04,,
486638,0,0,0,0,None,None,None,2003-04-04,E,
486639,1,0,0,0,0,None,36,2003-02-24,D,
486640,0,0,0,0,None,None,None,2002-12-19,G,
486641,0,0,0,0,None,None,73,2003-02-08,B,
486642,0,1,0,0,2,None,40,2003-01-09,,Software Industry
486643,1,1,0,1,2,None,37,2003-04-01,G,Consulting
486644,0,0,0,1,2,62,43,2002-12-19,B,Software Industry
486645,0,0,0,0,None,None,None,2003-03-28,,
486646,0,0,0,0,2,79.2,45,2003-03-28,G,BFSI
486647,0,0,0,0,None,None,None,2003-02-08,D,
486648,0,0,0,0,None,None,None,2003-02-08,D,
486649,0,1,0,1,0,None,42,2003-03-23,,
486650,0,0,0,0,3,60,52,2003-03-22,I,Consulting
486651,1,1,0,0,2,None,40,2003-03-22,I,Software Industry
486652,0,0,0,0,None,None,None,2003-03-22,,
486653,0,0,0,0,None,None,None,2003-03-22,,
486654,0,1,1,1,0,None,40,2003-03-22,C,Technology
486655,0,0,0,0,2,None,43,2003-02-08,H,Others
486656,0,0,0,0,None,None,None,2003-03-06,,
486658,0,0,0,0,None,None,None,2003-03-21,,
486659,0,0,0,0,None,None,None,2003-03-18,,
486661,0,0,0,0,None,None,None,2003-03-06,A,
486662,0,0,0,0,None,None,None,2003-03-14,,
486663,0,0,0,0,None,None,None,2003-02-08,H,
486664,0,0,0,0,None,None,None,2003-03-06,,
486665,0,0,0,0,2,72,43,2003-03-06,E,Health
486666,1,1,1,0,0,None,34,2003-03-11,H,
486667,0,0,0,0,None,None,None,2003-03-11,B,
486668,0,0,0,0,3,85,42,2003-03-06,B,Consulting
486670,0,0,0,0,None,None,None,2003-03-06,,
486671,0,0,0,0,None,None,None,2003-03-06,,
486672,0,0,0,0,None,None,None,2003-03-06,B,
486673,0,0,0,0,3,90,47,2003-03-06,E,Consulting
486674,0,0,0,0,None,None,None,2003-03-06,H,
486675,0,0,0,0,None,None,None,2003-03-06,D,
486676,0,0,0,0,0,None,53,2003-02-08,E,Technology
486677,0,0,0,1,0,None,50,2003-03-06,I,Technology
486678,0,0,0,0,None,None,None,2003-03-06,B,
486679,0,0,0,0,None,None,None,2003-03-06,,
486680,0,0,0,0,None,None,None,2003-03-06,,
486681,0,0,0,0,None,None,None,2003-03-06,,
486683,0,0,0,0,None,None,None,2003-03-06,,
486684,1,1,1,0,0,None,45,2003-03-06,A,Software Industry
486685,0,0,0,0,None,None,None,2003-03-06,A,
486686,0,0,0,0,None,None,None,2003-03-06,,
486687,0,1,1,0,2,68,52,2003-03-06,D,Technology
486688,0,0,0,0,None,None,None,2003-03-06,,
486689,0,0,0,0,None,None,None,2003-03-06,,
486690,0,0,0,0,None,None,None,2003-02-08,,
486691,0,0,0,0,None,None,None,2003-02-08,,
486692,0,0,0,0,None,None,None,2003-03-02,D,
486694,0,0,0,0,None,None,None,2003-02-28,,
486695,0,0,0,0,None,None,None,2003-02-08,,
486696,0,0,0,0,None,None,None,2003-02-08,,
486697,0,0,0,0,None,None,None,2003-02-25,B,
486698,0,0,0,0,1,68,40,2003-02-08,C,Others
486699,0,0,0,0,None,None,None,2002-12-16,,
486701,0,0,0,0,None,None,None,2003-02-19,E,
486702,0,1,0,0,2,None,43,2003-02-20,B,Consulting
486703,0,0,0,0,None,None,None,2003-02-15,,
486704,0,0,0,0,None,None,None,2003-02-08,B,
486705,0,0,0,0,None,None,None,2003-02-08,H,
486706,0,0,0,0,None,None,None,2003-02-17,,
486707,0,0,0,0,None,None,None,2003-02-08,F,
486708,0,0,0,0,None,None,None,2003-02-08,,
486709,0,0,0,0,None,None,None,2003-02-08,B,
486710,0,0,0,0,None,None,None,2003-02-08,,
486711,0,0,0,0,None,None,None,2003-02-08,,
486712,0,0,0,0,None,None,None,2003-02-08,,
486713,0,1,0,0,0,None,42,2003-02-08,B,Consulting
486715,0,0,0,0,None,None,None,2003-02-08,A,
486716,0,0,0,0,1,66,49,2003-02-08,H,
486717,0,0,0,0,None,None,None,2003-02-08,,
486718,0,0,0,0,None,None,None,2003-02-08,,
486719,0,0,0,0,None,None,None,2003-02-08,D,
486720,0,0,0,0,2,None,44,2003-02-08,B,Software Industry
486721,0,0,0,0,None,None,None,2003-02-08,E,
486722,0,0,0,0,None,None,None,2003-02-08,,
486723,0,0,0,0,None,None,None,2003-02-08,,
486724,0,0,0,0,1,None,51,2003-02-08,B,Technology
486725,0,0,0,0,None,None,None,2003-02-08,,
486726,0,0,0,0,1,None,52,2003-02-12,B,
486727,0,0,0,0,None,None,None,2003-02-08,,
486728,0,0,0,0,2,77,45,2003-02-08,I,Technology
486729,0,0,0,0,None,None,None,2003-02-08,B,
486730,0,0,0,0,None,None,None,2003-02-08,,
486731,0,0,0,0,None,None,None,2003-02-08,,
486732,0,0,0,0,None,None,None,2003-02-08,,
486733,1,1,1,1,0,None,36,2003-02-08,D,
486735,0,0,0,0,None,None,None,2003-02-08,B,
486736,1,1,1,1,4,None,46,2003-02-08,A,Others
486737,0,0,0,0,None,None,None,2003-02-08,,
486738,0,0,0,0,None,None,None,2003-02-08,B,
486739,0,0,0,0,None,None,None,2003-02-08,H,
486741,0,0,0,0,None,None,None,2003-02-08,,
486742,0,0,0,0,None,None,None,2003-02-08,D,
486744,0,0,0,0,0,None,None,2003-02-08,D,
486745,0,0,0,0,None,None,None,2003-02-08,A,
486746,0,0,0,0,None,None,None,2003-02-08,,
486747,0,0,0,0,None,None,None,2003-02-08,H,
486748,0,0,0,0,None,None,None,2003-02-08,,
486749,0,0,0,0,None,None,None,2003-02-08,,
486750,0,0,0,0,None,None,None,2003-02-08,,
486751,0,0,0,0,None,None,None,2003-02-08,B,
486752,0,1,0,0,2,None,41,2003-02-08,G,Software Industry
486753,0,0,0,0,None,None,None,2003-02-08,,
486754,0,0,0,0,1,None,54,2003-02-08,I,Others
486755,0,0,0,0,None,None,None,2003-02-08,,
486756,0,0,0,0,None,None,None,2003-02-08,,
486757,0,0,0,0,None,None,None,2003-02-08,,
486758,0,0,0,0,None,None,None,2003-02-08,A,
486759,0,0,0,0,None,None,None,2003-02-08,B,
486760,0,0,0,0,None,None,None,2003-02-08,,
486762,0,0,0,0,None,None,None,2003-02-08,,
486763,0,0,0,0,None,None,None,2003-02-08,,
486764,0,0,0,0,None,None,None,2003-02-08,,
486765,0,0,0,0,None,None,None,2003-02-08,B,
486766,0,0,0,0,None,None,None,2003-02-08,,
486768,0,0,0,0,2,66,62,2003-02-08,H,Health
486769,0,0,0,0,None,None,None,2003-02-08,D,
486772,0,0,0,0,None,None,None,2003-02-08,H,
486775,0,0,0,0,None,None,None,2003-02-07,,
486776,0,0,0,0,None,None,None,2003-02-07,,
486777,0,0,0,0,None,None,None,2003-02-06,,
486778,0,0,0,0,None,None,None,2003-02-06,,
486779,0,0,0,0,None,None,None,2003-02-06,A,
486780,0,1,0,1,1,80,41,2003-02-06,B,Consulting
486781,0,0,0,0,0,None,42,2003-01-31,B,
486782,0,0,0,0,None,None,None,2003-01-31,A,
486783,0,0,0,0,None,None,None,2003-01-29,F,
486784,0,0,0,0,0,None,None,2003-01-28,B,
486785,0,0,0,0,None,None,None,2003-01-27,,
486786,0,0,0,0,2,78,46,2003-01-27,B,Others
486787,0,0,0,0,2,80,41,2002-11-18,D,Technology
486789,0,0,0,0,None,None,None,2002-11-18,B,
486790,0,0,0,0,None,None,None,2003-01-23,,
486791,0,0,0,0,None,None,None,2003-01-20,,
486792,0,0,0,0,0,69,48,2003-01-17,F,Technology
486793,0,0,0,0,2,87,43,2003-01-14,C,Others
486794,0,0,0,0,0,None,None,2003-01-08,D,
486795,0,0,0,0,None,None,None,2003-01-02,,
486796,0,0,0,0,0,None,43,2002-12-28,D,Technology
486797,0,0,0,0,None,None,None,2003-01-01,,
486798,0,0,0,0,None,None,None,2002-12-24,,
486799,1,1,1,0,0,None,43,2002-12-22,A,BFSI
486800,0,0,0,0,None,None,None,2002-12-14,,
486801,1,1,0,0,0,None,43,2002-12-14,F,Education
486802,0,0,0,0,None,None,None,2002-12-14,B,
486803,0,0,0,0,0,None,49,2002-12-13,C,
486804,0,0,0,0,None,None,None,2002-12-11,,
486806,0,0,0,0,None,None,None,2002-12-11,D,
486807,0,0,0,0,None,None,None,2002-12-07,H,
486809,0,0,0,0,0,None,64,2002-11-29,D,Software Industry
486810,0,0,0,0,None,None,None,2002-11-28,,
486811,0,0,0,0,2,79,37,2002-11-23,D,Consulting
486812,0,1,1,0,4,72,52,2002-11-23,E,Others
486813,0,0,0,0,None,None,None,2002-11-22,D,
486814,0,0,0,0,2,77.97333333,40,2002-11-21,I,Consulting
486816,0,0,0,0,None,None,None,2002-11-21,B,
486817,0,0,0,0,None,None,None,2002-11-21,,
486818,0,0,0,0,0,None,None,2002-11-21,A,Software Industry
486819,0,0,0,0,None,None,None,2002-11-17,,
486820,0,0,0,0,None,None,None,2002-11-16,,
486822,0,0,0,0,None,None,None,2002-11-16,G,
486823,0,0,0,0,None,None,None,2002-11-16,,
486824,0,0,0,0,None,None,None,2002-11-16,A,
486825,0,1,0,0,5,71.2,47,2002-11-15,I,Consulting
486826,0,0,0,0,None,None,None,2002-11-15,H,
486827,0,1,0,0,4,79,49,2002-11-14,C,Technology
486828,0,0,0,0,None,None,None,2002-11-13,,
486829,0,0,0,0,None,None,None,2002-11-12,C,
486831,1,1,1,1,0,None,39,2002-11-12,A,Education
486832,0,0,0,0,None,None,None,2002-11-10,,
486833,0,0,0,0,None,None,None,2002-11-09,B,
486834,0,1,0,0,6,None,49,2002-11-09,F,Others
